anzahl;vorname;geschlecht;position
2;Lilou;w;2
2;Lotta;w;2
2;Lucie;w;2
2;Maja;w;2
2;Malou;w;2
2;Mana;w;2
2;Mara;w;2
2;Margarete;w;2
2;Marisa;w;2
2;Marlen;w;2
2;Marlies;w;2
2;Mathilde;w;2
2;Matilda;w;2
2;Melek;w;2
2;Meryem;w;2
2;Mila;w;2
2;Momo;w;2
2;Monika;w;2
2;Noemi;w;2
2;Nur;w;2
2;Rosalie;w;2
2;Rosemarie;w;2
2;Ruth;w;2
2;Viktoria;w;2
2;Wilhelmine;w;2
2;Ahmed;m;2
2;Albert;m;2
2;Aleksandar;m;2
2;Anthony;m;2
2;Arthur;m;2
2;Artur;m;2
2;August;m;2
2;Augustin;m;2
2;Bela;m;2
2;Ben;m;2
2;Bernd;m;2
2;Can;m;2
2;Christian;m;2
2;Christopher;m;2
2;Dean;m;2
2;Dominik;m;2
2;Efe;m;2
2;Elio;m;2
2;Eric;m;2
2;Finlay;m;2
2;Franz;m;2
2;Frederik;m;2
2;Georg;m;2
2;George;m;2
2;Hamish;m;2
2;Hans;m;2
2;Heinz;m;2
2;İbrahim;m;2
2;Jaron;m;2
2;Joel;m;2
2;Johann;m;2
2;Jonas;m;2
2;Jonathan;m;2
2;Justus;m;2
2;Klaus;m;2
2;Kurt;m;2
2;Lasse;m;2
2;Leonardo;m;2
2;Lev;m;2
2;Luan;m;2
2;Ludwig;m;2
2;Lukas;m;2
2;Luke;m;2
2;Marcel;m;2
2;Marten;m;2
2;Matteo;m;2
2;Mehmet;m;2
2;Merlin;m;2
2;Milan;m;2
2;Mio;m;2
2;Miro;m;2
2;Mohamed;m;2
2;Nikola;m;2
2;Pascal;m;2
2;Patrice;m;2
2;Pepe;m;2
2;Prince;m;2
2;Rafael;m;2
2;Raphael;m;2
2;Reinhard;m;2
2;Richard;m;2
2;Sam;m;2
2;Samuel;m;2
2;Sebastian;m;2
2;Sven;m;2
2;Tom;m;2
2;Uwe;m;2
2;Willem;m;2
2;Wolfgang;m;2
2;Yul;m;2
2;Ömer;m;2
2;Barbara;w;3
2;Charlotte;w;3
2;Elise;w;3
2;Lotte;w;3
2;Louise;w;3
2;Luise;w;3
2;Luna;w;3
2;Maja;w;3
2;Maria;w;3
2;Ruth;w;3
2;Sophie;w;3
2;Alexander;m;3
2;Benjamin;m;3
2;Dieter;m;3
2;Maximilian;m;3
2;Nikolai;m;3
2;Otto;m;3
2;Wolfgang;m;3
1;Aala;w;1
1;Aamirah;w;1
1;Abigail-Rose;w;1
1;Adaja;w;1
1;Adebi;w;1
1;Adela;w;1
1;Adele;w;1
1;Adell;w;1
1;Adelya;w;1
1;Adeola-Christine;w;1
1;Adnana;w;1
1;Adriana;w;1
1;Ahonya;w;1
1;Ahsen;w;1
1;Aisha;w;1
1;Aissatta;w;1
1;Alaa;w;1
1;Alaya;w;1
1;Aleksandra;w;1
1;Alen;w;1
1;Alesia;w;1
1;Alessandra;w;1
1;Alessia;w;1
1;Alexis;w;1
1;Aleyna;w;1
1;Alix;w;1
1;Alysa;w;1
1;Amaia;w;1
1;Amanda;w;1
1;Amara;w;1
1;Amarissa;w;1
1;Amelya;w;1
1;Amiha;w;1
1;Amina;w;1
1;Aminata;w;1
1;Ana;w;1
1;Anahí;w;1
1;Anak;w;1
1;Anaïs;w;1
1;Anelie;w;1
1;Anesa;w;1
1;Aneta;w;1
1;Angel;w;1
1;Angiolina;w;1
1;Anika;w;1
1;Anissa;w;1
1;Anita-Dajana;w;1
1;Anjali;w;1
1;Anna-Imani;w;1
1;Annabell;w;1
1;Annelie;w;1
1;Arianna;w;1
1;Ariella;w;1
1;Arin;w;1
1;Aseel;w;1
1;Asenat;w;1
1;Asiyah;w;1
1;Assra;w;1
1;Asya;w;1
1;Athina;w;1
1;Aura;w;1
1;Avelin;w;1
1;Aveline;w;1
1;Ayat;w;1
1;Aylana;w;1
1;Aylin-Yeliz;w;1
1;Aylin;w;1
1;Aymila;w;1
1;Aysa;w;1
1;Aysche;w;1
1;Ayse;w;1
1;Aysu;w;1
1;Aysun;w;1
1;Ayşe;w;1
1;Azra;w;1
1;Açelya;w;1
1;Bakaya-Najma;w;1
1;Banahier;w;1
1;Batsieba;w;1
1;Bayan;w;1
1;Beliz;w;1
1;Berivan;w;1
1;Berke;w;1
1;Bettina;w;1
1;Bianca;w;1
1;Bianka;w;1
1;Bota;w;1
1;Brianna;w;1
1;Buschra;w;1
1;Büsra;w;1
1;Cadence;w;1
1;Caleya;w;1
1;Camelia;w;1
1;Camie-Louise;w;1
1;Cara;w;1
1;Carlota;w;1
1;Carly;w;1
1;Cayetana;w;1
1;Cecilia;w;1
1;Celin;w;1
1;Cemile;w;1
1;Charlott;w;1
1;Chiemelie;w;1
1;Cilia;w;1
1;Clarissa;w;1
1;Cuba;w;1
1;Dahab;w;1
1;Dalia;w;1
1;Danielle;w;1
1;Daria;w;1
1;Darina;w;1
1;Darya;w;1
1;Dayana;w;1
1;Dehlayllah;w;1
1;Delina;w;1
1;Delisdian;w;1
1;Deniz;w;1
1;Deshi;w;1
1;Devynn;w;1
1;Diamant;w;1
1;Dilan;w;1
1;Dina-Liah;w;1
1;Divine;w;1
1;Donna;w;1
1;Dorina;w;1
1;Dorothea;w;1
1;Dorothee;w;1
1;Ducem;w;1
1;Duru;w;1
1;Ece;w;1
1;Eden;w;1
1;Efimia;w;1
1;Eileen;w;1
1;Ekta;w;1
1;Elaida;w;1
1;Elana;w;1
1;Elara;w;1
1;Elektra;w;1
1;Eleyna;w;1
1;Elfie;w;1
1;Elfrieda;w;1
1;Eliana;w;1
1;Elise;w;1
1;Elisha;w;1
1;Eliya;w;1
1;Eliz;w;1
1;Eliza;w;1
1;Elizabeth;w;1
1;Elizya;w;1
1;Ella-Rosa;w;1
1;Ellen;w;1
1;Ellie;w;1
1;Elly;w;1
1;Elmira;w;1
1;Elsa;w;1
1;Elvi;w;1
1;Elyana;w;1
1;Elysra;w;1
1;Ema;w;1
1;Emelie;w;1
1;Emil;w;1
1;Emilia-Nicole;w;1
1;Emilie;w;1
1;Emylia;w;1
1;Enna;w;1
1;Enora;w;1
1;Erin;w;1
1;Erinma;w;1
1;Erva;w;1
1;Eslem;w;1
1;Eslin;w;1
1;Eslina;w;1
1;Esma;w;1
1;Esther;w;1
1;Estrella;w;1
1;Ethna;w;1
1;Evangeline;w;1
1;Evelina;w;1
1;Evi;w;1
1;Evîn;w;1
1;Eydis;w;1
1;Fabiella;w;1
1;Fabienne;w;1
1;Farah;w;1
1;Farida;w;1
1;Faye;w;1
1;Fenja;w;1
1;Feride;w;1
1;Fia;w;1
1;Filippa;w;1
1;Fine;w;1
1;Finja;w;1
1;Florentina;w;1
1;Franka;w;1
1;Franziska;w;1
1;Freda;w;1
1;Freyja;w;1
1;Friederike;w;1
1;Gecenur;w;1
1;Gerti;w;1
1;Gesa;w;1
1;Ghasal;w;1
1;Grace;w;1
1;Grâce;w;1
1;Gönül;w;1
1;Gülcan;w;1
1;Güldeniz;w;1
1;Hadia;w;1
1;Hailie;w;1
1;Haily;w;1
1;Hajra;w;1
1;Hala;w;1
1;Hana;w;1
1;Hanaa;w;1
1;Hania-Ali;w;1
1;Hania;w;1
1;Hauraz;w;1
1;Havin;w;1
1;Hayal-Lilya;w;1
1;Haylin;w;1
1;Hazal;w;1
1;Hedda;w;1
1;Helen;w;1
1;Helvi;w;1
1;Hevda;w;1
1;Hevi;w;1
1;Hülya;w;1
1;Ibtisam;w;1
1;Iga;w;1
1;Ilayda;w;1
1;Ilayla;w;1
1;Iliana;w;1
1;Ilivia;w;1
1;Iliyana;w;1
1;Iman;w;1
1;Imke;w;1
1;Inaya;w;1
1;Inga;w;1
1;Ingrid;w;1
1;Irem;w;1
1;Irha;w;1
1;Irielyn;w;1
1;Isabel;w;1
1;Isalie;w;1
1;Iuna;w;1
1;Iva;w;1
1;Izée;w;1
1;Işil;w;1
1;Jalila;w;1
1;Jamila;w;1
1;Janina;w;1
1;Jara;w;1
1;Jasna;w;1
1;Jazz;w;1
1;Jelena;w;1
1;Jella;w;1
1;Jemina;w;1
1;Jenaira;w;1
1;Joana;w;1
1;Johnaria;w;1
1;Jolanda;w;1
1;Jolene;w;1
1;Jolina;w;1
1;Joni;w;1
1;Jule;w;1
1;Juli;w;1
1;Juliana;w;1
1;Juliette;w;1
1;Julyna;w;1
1;Junis;w;1
1;Kabita;w;1
1;Kaitlyn;w;1
1;Kaja;w;1
1;Kassandra;w;1
1;Kataleya;w;1
1;Katarina;w;1
1;Katharina;w;1
1;Kaya-Milou;w;1
1;Kaya;w;1
1;Kayla-Nur;w;1
1;Kaylee;w;1
1;Kenda;w;1
1;Khanza;w;1
1;Khia;w;1
1;Kira;w;1
1;Kiya;w;1
1;Klarissa;w;1
1;Klee;w;1
1;Kleo;w;1
1;Koko;w;1
1;Ksenia-Elif;w;1
1;Kyla;w;1
1;Kylie;w;1
1;Käthe;w;1
1;Laetitia;w;1
1;Laial-Aylol;w;1
1;Lamis;w;1
1;Lani;w;1
1;Lanya;w;1
1;Laren;w;1
1;Larin;w;1
1;Lariya;w;1
1;Laya;w;1
1;Layal;w;1
1;Leana;w;1
1;Leen;w;1
1;Leeroy;w;1
1;Leevke;w;1
1;Leia;w;1
1;Lejla;w;1
1;Lelia;w;1
1;Leo-Noel;w;1
1;Leonarda;w;1
1;Levea;w;1
1;Liara;w;1
1;Libi;w;1
1;Liel;w;1
1;Lieske;w;1
1;Lili;w;1
1;Liliana;w;1
1;Lilit;w;1
1;Lilith;w;1
1;Linea;w;1
1;Lisbeth;w;1
1;Liselotte;w;1
1;Liwia;w;1
1;Liyana;w;1
1;Logue;w;1
1;Lola;w;1
1;Lona;w;1
1;Lore;w;1
1;Loredana;w;1
1;Lorelay;w;1
1;Lorena;w;1
1;Lorina;w;1
1;Lotte;w;1
1;Lua;w;1
1;Luana;w;1
1;Lubna;w;1
1;Luena;w;1
1;Lumi;w;1
1;Lusijana;w;1
1;Luz;w;1
1;Luzie;w;1
1;Luísa;w;1
1;Lyla;w;1
1;Lyubomira;w;1
1;Lénou;w;1
1;Macy;w;1
1;Madeleine;w;1
1;Madeline;w;1
1;Madita;w;1
1;Mae;w;1
1;Maeva;w;1
1;Maeve;w;1
1;Magdalena;w;1
1;Mahnoor;w;1
1;Maila;w;1
1;Maira;w;1
1;Maiza;w;1
1;Makomasoadie;w;1
1;Mala;w;1
1;Malea-Lou;w;1
1;Maliah;w;1
1;Malu;w;1
1;Maluna;w;1
1;Manifa;w;1
1;Manisa;w;1
1;Mara-Maria;w;1
1;Margarethe;w;1
1;Maria-Corinna;w;1
1;Mariel;w;1
1;Marissa;w;1
1;Marit;w;1
1;Mariya;w;1
1;Marié;w;1
1;Marla;w;1
1;Marlea;w;1
1;Martyna;w;1
1;Marva;w;1
1;Marwa;w;1
1;Maryam;w;1
1;Maríella;w;1
1;Masa;w;1
1;Masal-Alya;w;1
1;Masha;w;1
1;Mateeullah;w;1
1;Mathea;w;1
1;Matylda;w;1
1;Maurine;w;1
1;Mava;w;1
1;Mavis;w;1
1;Maxima;w;1
1;Maxime;w;1
1;Mayra;w;1
1;Maysa;w;1
1;Mayumi;w;1
1;Mayvi;w;1
1;Mekdes;w;1
1;Melia;w;1
1;Meliha;w;1
1;Melina;w;1
1;Melis;w;1
1;Melisa;w;1
1;Melody;w;1
1;Menesa;w;1
1;Meral;w;1
1;Merjem;w;1
1;Mia-Rose;w;1
1;Mie;w;1
1;Mihra;w;1
1;Milana;w;1
1;Miley;w;1
1;Mileya;w;1
1;Milia;w;1
1;Milica;w;1
1;Milou;w;1
1;Minerva;w;1
1;Minha;w;1
1;Mira-Monika;w;1
1;Miranda;w;1
1;Miray;w;1
1;Mireia;w;1
1;Misha;w;1
1;Monika;w;1
1;Morea;w;1
1;Moun;w;1
1;Muyi;w;1
1;Mya;w;1
1;Nadia;w;1
1;Nadin;w;1
1;Nadja;w;1
1;Naella;w;1
1;Naemi;w;1
1;Nahia;w;1
1;Naila;w;1
1;Naomi;w;1
1;Narin;w;1
1;Natalija;w;1
1;Nathalie;w;1
1;Nayla;w;1
1;Nayra;w;1
1;Nazareta;w;1
1;Nea;w;1
1;Neah;w;1
1;Neele;w;1
1;Nejla;w;1
1;Nellina;w;1
1;Nelly-Filomena;w;1
1;Nerea;w;1
1;Nessa;w;1
1;Neva;w;1
1;Niamh;w;1
1;Nika;w;1
1;Nil;w;1
1;Nila;w;1
1;Nilo;w;1
1;Nira;w;1
1;Nisa-Ivana;w;1
1;Niusha;w;1
1;Njiki;w;1
1;Noemi;w;1
1;Nola;w;1
1;Novalie;w;1
1;Noémi;w;1
1;Nur;w;1
1;Nuriel;w;1
1;Nyima;w;1
1;Odile;w;1
1;Oliwia;w;1
1;Orla;w;1
1;Palina;w;1
