anzahl;vorname;geschlecht;position
8;Mika;m;1
8;Amalia;w;2
8;Johanna;w;2
8;Victoria;w;2
8;Benjamin;m;2
8;Emil;m;2
8;Friedrich;m;2
8;Michael;m;2
8;Theodor;m;2
7;Amaya;w;1
7;Asya;w;1
7;Carla;w;1
7;Ela;w;1
7;Elisabeth;w;1
7;Leni;w;1
7;Lucia;w;1
7;Luise;w;1
7;Luna;w;1
7;Maja;w;1
7;Malina;w;1
7;Mariam;w;1
7;Stella;w;1
7;Aaron;m;1
7;Aras;m;1
7;Azad;m;1
7;Carl;m;1
7;Fritz;m;1
7;Gustav;m;1
7;Hamza;m;1
7;Lasse;m;1
7;Ludwig;m;1
7;Mats;m;1
7;Miran;m;1
7;Nino;m;1
7;Valentin;m;1
7;Vincent;m;1
7;Mathilda;w;2
7;Rosalie;w;2
7;Sofia;w;2
7;Su;w;2
7;David;m;2
7;Emilian;m;2
7;Jonathan;m;2
7;Leon;m;2
6;Aliya;w;1
6;Amara;w;1
6;Aurora;w;1
6;Frieda;w;1
6;Lara;w;1
6;Lola;w;1
6;Masal;w;1
6;Nele;w;1
6;Nora;w;1
6;Pauline;w;1
6;Thea;w;1
6;Tilda;w;1
6;Emir;m;1
6;Erik;m;1
6;Fynn;m;1
6;Issa;m;1
6;Karlo;m;1
6;Lian;m;1
6;Marlo;m;1
6;Maxim;m;1
6;Mohammad;m;1
6;Niklas;m;1
6;Omar;m;1
6;Rafael;m;1
6;Till;m;1
6;Zayn;m;1
6;Alexandra;w;2
6;Louise;w;2
6;Malia;w;2
6;Nur;w;2
6;Pauline;w;2
6;Rose;w;2
6;Adrian;m;2
6;Albert;m;2
6;Anton;m;2
6;Fritz;m;2
6;Johannes;m;2
6;Liam;m;2
6;Viktor;m;2
6;Charlotte;w;3
5;Alara;w;1
5;Amilia;w;1
5;Amira;w;1
5;Antonia;w;1
5;Aurelia;w;1
5;Dua;w;1
5;Elif;w;1
5;Evelyn;w;1
5;Flora;w;1
5;Helene;w;1
5;Karla;w;1
5;Leyla;w;1
5;Liana;w;1
5;Lotte;w;1
5;Marla;w;1
5;Philippa;w;1
5;Valentina;w;1
5;Victoria;w;1
5;Zeynep;w;1
5;Zoe;w;1
5;Adem;m;1
5;Ahmad;m;1
5;Aurel;m;1
5;Caspar;m;1
5;Daniel;m;1
5;Dominik;m;1
5;Elio;m;1
5;Emilian;m;1
5;Fabian;m;1
5;Friedrich;m;1
5;Henrik;m;1
5;Hugo;m;1
5;Jan;m;1
5;Joel;m;1
5;Kilian;m;1
5;Leander;m;1
5;Luka;m;1
5;Moritz;m;1
5;Musa;m;1
5;Neo;m;1
5;Ole;m;1
5;Pepe;m;1
5;Phil;m;1
5;Tom;m;1
5;Yusuf;m;1
5;Amelie;w;2
5;Antonia;w;2
5;Clara;w;2
5;Helena;w;2
5;Jane;w;2
5;Louisa;w;2
5;Rosa;w;2
5;Ali;m;2
5;Andreas;m;2
5;Aslan;m;2
5;Can;m;2
5;Emilio;m;2
5;Ferdinand;m;2
5;Georg;m;2
5;Hamza;m;2
5;Jan;m;2
5;Milan;m;2
5;Otto;m;2
5;Philipp;m;2
5;Richard;m;2
5;Vincent;m;2
5;Wilhelm;m;2
5;Maria;w;3
5;Sophie;w;3
4;Alya;w;1
4;Bella;w;1
4;Chiara;w;1
4;Dina;w;1
4;Eleni;w;1
4;Elenor;w;1
4;Eliana;w;1
4;Elin;w;1
4;Elina;w;1
4;Elise;w;1
4;Eloise;w;1
4;Emily;w;1
4;Fatima;w;1
4;Felicitas;w;1
4;Filippa;w;1
4;Hailey;w;1
4;Hira;w;1
4;Leila;w;1
4;Lily;w;1
4;Liva;w;1
4;Lou;w;1
4;Louisa;w;1
4;Luisa;w;1
4;Malika;w;1
4;Marta;w;1
4;Martha;w;1
4;Medina;w;1
4;Melina;w;1
4;Merle;w;1
4;Miray;w;1
4;Nela;w;1
4;Paulina;w;1
4;Pia;w;1
4;Rosa;w;1
4;Rosalie;w;1
4;Ruby;w;1
4;Talia;w;1
4;Valeria;w;1
4;Viktoria;w;1
4;Wilma;w;1
4;Yara;w;1
4;Yuna;w;1
4;Albert;m;1
4;Amir;m;1
4;Arvid;m;1
4;August;m;1
4;Augustin;m;1
4;Avi;m;1
4;Bela;m;1
4;Ediz;m;1
4;Eymen;m;1
4;Frederik;m;1
4;Hassan;m;1
4;Jari;m;1
4;Johan;m;1
4;Justus;m;1
4;Kaan;m;1
4;Karim;m;1
4;Kian;m;1
4;Konstantin;m;1
4;Lev;m;1
4;Lino;m;1
4;Lucas;m;1
4;Matti;m;1
4;Mehmet;m;1
4;Mohamed;m;1
4;Muhammed;m;1
4;Nael;m;1
4;Oliver;m;1
4;Rayan;m;1
4;Rio;m;1
4;Robin;m;1
4;Simon;m;1
4;Tim;m;1
4;Yasin;m;1
4;Yunus;m;1
4;Alice;w;2
4;Alva;w;2
4;Ella;w;2
4;Isabella;w;2
4;Isabelle;w;2
4;Josephine;w;2
4;Lina;w;2
4;Mathea;w;2
4;Mathilde;w;2
4;Mia;w;2
4;Mina;w;2
4;August;m;2
4;Aurel;m;2
4;Ben;m;2
4;Bruno;m;2
4;Carl;m;2
4;Carlo;m;2
4;Caspar;m;2
4;Elian;m;2
4;Elio;m;2
4;Emin;m;2
4;Emir;m;2
4;Hans;m;2
4;Issa;m;2
4;Jakob;m;2
4;Joel;m;2
4;Jona;m;2
4;Jonah;m;2
4;Kilian;m;2
4;Linus;m;2
4;Lukas;m;2
4;Malik;m;2
4;Manuel;m;2
4;Mika;m;2
4;Raphael;m;2
4;Taha;m;2
4;Tobias;m;2
4;Elisabeth;w;3
3;Aaliyah;w;1
3;Adele;w;1
3;Alina;w;1
3;Alisa;w;1
3;Aliyah;w;1
3;Amal;w;1
3;Amelia;w;1
3;Amina;w;1
3;Ana;w;1
3;Annabelle;w;1
3;Anni;w;1
3;Ayana;w;1
3;Ayliz;w;1
3;Camila;w;1
3;Camille;w;1
3;Charlie;w;1
3;Coco;w;1
3;Diana;w;1
3;Elea;w;1
3;Ellie;w;1
3;Feline;w;1
3;Finja;w;1
3;Halima;w;1
3;Hedi;w;1
3;Inaya;w;1
3;Jana;w;1
3;Jasmin;w;1
3;Jette;w;1
3;Juno;w;1
3;Kaia;w;1
3;Kiana;w;1
3;Kira;w;1
3;Leana;w;1
3;Lene;w;1
3;Liara;w;1
3;Lili;w;1
3;Liliana;w;1
3;Lilith;w;1
3;Lilli;w;1
3;Liyah;w;1
3;Liyana;w;1
3;Melissa;w;1
3;Meryem;w;1
3;Milena;w;1
3;Miriam;w;1
3;Nadia;w;1
3;Nala;w;1
3;Neva;w;1
3;Nia;w;1
3;Nicole;w;1
3;Nika;w;1
3;Nila;w;1
3;Nola;w;1
3;Pina;w;1
3;Romi;w;1
3;Rose;w;1
3;Sama;w;1
3;Selma;w;1
3;Tuana;w;1
3;Vida;w;1
3;Vivienne;w;1
3;Yade;w;1
3;Zehra;w;1
3;Zoë;w;1
3;Alparslan;m;1
3;Ari;m;1
3;Aslan;m;1
3;Aviel;m;1
3;Bennet;m;1
3;Constantin;m;1
3;Deniz;m;1
3;Eden;m;1
3;Edis;m;1
3;Elliot;m;1
3;Enno;m;1
3;Eren;m;1
3;Ferdinand;m;1
3;Fiete;m;1
3;Florentin;m;1
3;Ian;m;1
3;Isa;m;1
3;Jacob;m;1
3;James;m;1
3;Jaro;m;1
3;Jasper;m;1
3;Johannes;m;1
3;Joris;m;1
3;Juri;m;1
3;Karan;m;1
3;Keanu;m;1
3;Kerem;m;1
3;Kuno;m;1
3;Laurin;m;1
3;Lazar;m;1
3;Lennard;m;1
3;Levin;m;1
3;Lion;m;1
3;Lorenzo;m;1
3;Lou;m;1
3;Maksim;m;1
3;Marius;m;1
3;Max;m;1
3;Mikail;m;1
3;Mio;m;1
3;Mohammed;m;1
3;Muhammad;m;1
3;Naim;m;1
3;Noyan;m;1
3;Otis;m;1
3;Romeo;m;1
3;Ruben;m;1
3;Ryan;m;1
3;Salih;m;1
3;Sami;m;1
3;Santiago;m;1
3;Talha;m;1
3;Vigo;m;1
3;Wilhelm;m;1
3;Zain;m;1
3;Amelia;w;2
3;Aurelia;w;2
3;Azra;w;2
3;Barbara;w;2
3;Carlotta;w;2
3;Cecilia;w;2
3;Christine;w;2
3;Eleni;w;2
3;Elisa;w;2
3;Elli;w;2
3;Emma;w;2
3;Freya;w;2
3;Frida;w;2
3;Frieda;w;2
3;Fritzi;w;2
3;Hilda;w;2
3;Josefine;w;2
3;Karla;w;2
3;Katharina;w;2
3;Leonie;w;2
3;Leonora;w;2
3;Luana;w;2
3;Lucia;w;2
3;Malina;w;2
3;Marlene;w;2
3;Martha;w;2
3;Mila;w;2
3;Neyla;w;2
3;Noa;w;2
3;Nora;w;2
3;Oleksandrìvna;w;2
3;Olivia;w;2
3;Philippa;w;2
3;Stephanie;w;2
3;Teresa;w;2
3;Valeria;w;2
3;Viktoria;w;2
3;Adam;m;2
3;Augustin;m;2
3;Ayhan;m;2
3;Balthasar;m;2
3;Charlie;m;2
3;Constantin;m;2
3;Edgar;m;2
3;Elia;m;2
3;Emanuel;m;2
3;Erich;m;2
3;Ezra;m;2
3;Frederik;m;2
3;Henri;m;2
3;Henry;m;2
3;Hugo;m;2
3;Jacob;m;2
3;James;m;2
3;Jasper;m;2
3;Jibril;m;2
3;Johan;m;2
3;Josef;m;2
3;Julian;m;2
3;Julius;m;2
3;Justus;m;2
3;Kian;m;2
3;Kurt;m;2
3;Leander;m;2
3;Leonard;m;2
3;Lian;m;2
3;Lou;m;2
3;Luca;m;2
3;Magnus;m;2
3;Matteo;m;2
3;Matthias;m;2
3;Musa;m;2
3;Noel;m;2
3;Oskar;m;2
3;Peter;m;2
3;Rafael;m;2
3;Robert;m;2
3;Samuel;m;2
3;Santiago;m;2
3;Theodore;m;2
3;Willi;m;2
3;An;w;3
3;Helene;w;3
3;Luise;w;3
3;Marie;w;3
3;Anton;m;3
3;Jonathan;m;3
3;Valentin;m;3
2;Adriana;w;1
2;Alea;w;1
2;Alexandra;w;1
2;Aleyna;w;1
2;Alia;w;1
2;Alice;w;1
2;Alicja;w;1
2;Amena;w;1
2;Amy;w;1
2;Anika;w;1
2;Anisa;w;1
2;Annabell;w;1
2;Anouk;w;1
2;Ariadne;w;1
2;Ariana;w;1
2;Ariella;w;1
2;Aya;w;1
2;Ayda;w;1
2;Aylin;w;1
2;Bianca;w;1
2;Billie;w;1
2;Carolina;w;1
2;Cataleya;w;1
2;Celia;w;1
2;Celin;w;1
2;Dima;w;1
2;Diya;w;1
2;Eda;w;1
2;Edda;w;1
2;Elaine;w;1
2;Elissa;w;1
2;Eliza;w;1
2;Emelie;w;1
2;Emilie;w;1
2;Emilija;w;1
2;Emmi;w;1
2;Esila;w;1
2;Fiona;w;1
2;Freya;w;1
2;Giulia;w;1
2;Hazel;w;1
2;Hella;w;1
2;Iman;w;1
2;Ines;w;1
2;Inga;w;1
2;Isabell;w;1
2;Iva;w;1
2;Ivy;w;1
2;Jannah;w;1
2;Joelle;w;1
2;Johanna;w;1
2;Jona;w;1
2;Jonna;w;1
2;Julia;w;1
2;Karlie;w;1
2;Kiara;w;1
2;Lamya;w;1
2;Lana;w;1
2;Larin;w;1
2;Leonor;w;1
2;Leonore;w;1
2;Levke;w;1
2;Lidya;w;1
2;Lilia;w;1
2;Lilya;w;1
2;Liv;w;1
2;Lotta;w;1
2;Louise;w;1
2;Luana;w;1
2;Lucy;w;1
2;Lumi;w;1
2;Magdalena;w;1
2;Maia;w;1
2;Maila;w;1
2;Malin;w;1
2;Marija;w;1
2;Marina;w;1
2;Marlena;w;1
2;Martina;w;1
2;Maryam;w;1
2;Mayla;w;1
2;Melia;w;1
2;Meyra;w;1
2;Milana;w;1
2;Milou;w;1
2;Miria;w;1
2;Mona;w;1
2;Monika;w;1
2;Nara;w;1
2;Nehir;w;1
2;Niya;w;1
2;Noa;w;1
2;Noelia;w;1
2;Nomi;w;1
2;Nour;w;1
2;Nova;w;1
2;Paloma;w;1
2;Penelope;w;1
2;Philine;w;1
2;Raya;w;1
2;Ria;w;1
2;Riva;w;1
2;Ronja;w;1
2;Rubi;w;1
2;Sarah;w;1
2;Sare;w;1
2;Sienna;w;1
2;Sofija;w;1
2;Soraya;w;1
2;Svea;w;1
2;Talea;w;1
2;Tali;w;1
2;Tara;w;1
2;Theresa;w;1
2;Valentine;w;1
2;Wanda;w;1
2;Yael;w;1
2;Yasmine;w;1
2;Zainab;w;1
2;Zoé;w;1
2;Öykü;w;1
2;Abdurrahman;m;1
2;Ahmed;m;1
2;Aiden;m;1
2;Ajan;m;1
2;Alan;m;1
2;Alaz;m;1
2;Alexandros;m;1
2;Alfred;m;1
2;Amar;m;1
2;Amos;m;1
2;Anas;m;1
2;Andreas;m;1
2;André;m;1
2;Arda;m;1
2;Aren;m;1
2;Ares;m;1
2;Arian;m;1
2;Arlo;m;1
2;Arne;m;1
2;Artur;m;1
2;Aziz;m;1
2;Benedict;m;1
2;Benedikt;m;1
2;Benno;m;1
2;Berat;m;1
2;Bilal;m;1
2;Bjarne;m;1
2;Bo;m;1
2;Burak;m;1
2;Casimir;m;1
2;Casper;m;1
2;Charles;m;1
2;Charlie;m;1
2;Christian;m;1
2;Cosmo;m;1
2;Dara;m;1
2;Dario;m;1
2;Darius;m;1
2;Dean;m;1
2;Diyar;m;1
2;Edin;m;1
2;Ege;m;1
2;Eliya;m;1
2;Elyas;m;1
2;Emin;m;1
2;Enea;m;1
2;Fares;m;1
2;Felipe;m;1
2;Finley;m;1
2;Franz;m;1
2;Georgios;m;1
2;Hadi;m;1
2;Halil;m;1
2;Harun;m;1
2;Hüseyin;m;1
2;Ibrahim;m;1
2;Ilay;m;1
2;Ilian;m;1
2;Ilias;m;1
2;Ilya;m;1
2;İlyas;m;1
2;Jakub;m;1
2;Jamil;m;1
2;Jarno;m;1
2;Jawad;m;1
2;Jeppe;m;1
2;John;m;1
2;Josse;m;1
2;Juan;m;1
2;Julian;m;1
2;Kamil;m;1
2;Kaspar;m;1
2;Kassem;m;1
2;Kerim;m;1
2;Kiyan;m;1
2;Kjell;m;1
2;Konrad;m;1
2;Kurt;m;1
2;Kuzey;m;1
2;Kwame;m;1
2;Kylian;m;1
2;Leandro;m;1
2;Leano;m;1
2;Leevi;m;1
2;Lennart;m;1
2;Leonid;m;1
2;Leonidas;m;1
2;Lior;m;1
2;Liyan;m;1
2;Louie;m;1
2;Lucian;m;1
2;Luciano;m;1
2;Lucius;m;1
2;Mads;m;1
2;Magnus;m;1
2;Mahir;m;1
2;Malte;m;1
2;Marc;m;1
2;Marios;m;1
2;Mark;m;1
2;Marlon;m;1
2;Matheo;m;1
2;Mattis;m;1
2;Maurice;m;1
2;Mazen;m;1
2;Nathan;m;1
2;Nicolás;m;1
2;Nikita;m;1
2;Niko;m;1
2;Nils;m;1
2;Noel;m;1
2;Noé;m;1
2;Oscar;m;1
2;Otto;m;1
2;Pablo;m;1
2;Patrick;m;1
2;Pavel;m;1
2;Peter;m;1
2;Piet;m;1
2;Pino;m;1
2;Sasan;m;1
2;Stefan;m;1
2;Süleyman;m;1
2;Taavi;m;1
2;Tammo;m;1
2;Tamo;m;1
2;Thore;m;1
2;Titus;m;1
2;Tristan;m;1
2;Valerian;m;1
2;Victor;m;1
2;Viktor;m;1
2;William;m;1
2;Wim;m;1
2;Xavi;m;1
2;Yamen;m;1
2;Yosef;m;1
2;Younes;m;1
2;Yousef;m;1
2;Zeyn;m;1
2;Ömer;m;1
2;Abena;w;2
2;Ada;w;2
2;Amira;w;2
2;Angelika;w;2
2;Anouk;w;2
2;Claire;w;2
2;Cleo;w;2
2;Cosma;w;2
2;Dorothea;w;2
2;Dua;w;2
2;Elea;w;2
2;Elena;w;2
2;Eleonore;w;2
2;Elin;w;2
2;Elise;w;2
2;Eliza;w;2
2;Emilie;w;2
2;Emine;w;2
2;Eva;w;2
2;Florentina;w;2
2;Florentine;w;2
2;Gloria;w;2
2;Grace;w;2
2;Helin;w;2
2;Ilona;w;2
2;Iman;w;2
2;Jade;w;2
2;Jeanne;w;2
2;Jolie;w;2
2;Julia;w;2
2;Julie;w;2
2;Kim;w;2
2;Lara;w;2
2;Laura;w;2
2;Lene;w;2
2;Leni;w;2
2;Leona;w;2
2;Leyla;w;2
2;Lia;w;2
2;Lilli;w;2
2;Lilly;w;2
2;Linn;w;2
2;Liv;w;2
2;Livia;w;2
2;Liya;w;2
2;Lotte;w;2
2;Luz;w;2
2;Lynn;w;2
2;Madita;w;2
2;Magdalena;w;2
2;Mai;w;2
2;Maila;w;2
2;Malaika;w;2
2;Malea;w;2
2;Malou;w;2
2;Margaux;w;2
2;Mariam;w;2
2;Meryem;w;2
2;Mira;w;2
2;Miriam;w;2
2;Nila;w;2
2;Nisa;w;2
2;Paulina;w;2
2;Penelope;w;2
2;Philine;w;2
2;Rita;w;2
2;Roberta;w;2
2;Ronja;w;2
2;Rosemarie;w;2
2;Ruth;w;2
2;Sare;w;2
2;Sergeevna;w;2
2;Sofie;w;2
2;Wilhelmina;w;2
2;Zehra;w;2
2;Zoe;w;2
2;Aaron;m;2
2;Abbas;m;2
2;Ahmet;m;2
2;Ajay;m;2
2;Aleksandrovič;m;2
2;Alexandrovič;m;2
2;Amin;m;2
2;Amir;m;2
2;Andrìjovič;m;2
2;Asaf;m;2
2;Aurelio;m;2
2;Aurelius;m;2
2;Aziz;m;2
2;Bo;m;2
2;Christian;m;2
2;Denis;m;2
2;Eddie;m;2
2;Ediz;m;2
2;Efe;m;2
2;Enes;m;2
2;Erik;m;2
2;Ernst;m;2
2;Fabian;m;2
2;Felipe;m;2
2;Fiete;m;2
2;Florentin;m;2
2;Florian;m;2
2;Franz;m;2
2;Frederick;m;2
2;Gael;m;2
2;Gustav;m;2
2;Han;m;2
2;Hasan;m;2
2;Heinrich;m;2
2;Ibrahim;m;2
2;Idris;m;2
2;Ilyas;m;2
2;Isa;m;2
2;Isaac;m;2
2;Joaquim;m;2
2;John;m;2
2;Jonas;m;2
2;Joshua;m;2
2;Juri;m;2
2;Kalle;m;2
2;Kerem;m;2
2;Konrad;m;2
2;Konstantin;m;2
2;Lars;m;2
2;Lenne;m;2
2;Leonardo;m;2
2;Levin;m;2
2;Ludwig;m;2
2;Luis;m;2
2;Mahir;m;2
2;Mamadou;m;2
2;Martin;m;2
2;Martinov;m;2
2;Mateo;m;2
2;Matheo;m;2
2;Max;m;2
2;Maxim;m;2
2;Mehmet;m;2
2;Miran;m;2
2;Mirza;m;2
2;Mohamed;m;2
2;Mohammed;m;2
2;Moritz;m;2
2;Nepomuk;m;2
2;Nika;m;2
2;Pavlovič;m;2
2;Piet;m;2
2;Robin;m;2
2;Rumi;m;2
2;Sergìjovič;m;2
2;Singh;m;2
2;Stanislavovič;m;2
2;Stephan;m;2
2;Theo;m;2
2;Thomas;m;2
2;Titus;m;2
2;Tom;m;2
2;Victor;m;2
2;Viktorovič;m;2
2;Vito;m;2
2;Walker;m;2
2;Wes;m;2
2;Willem;m;2
2;Wolfgang;m;2
2;Yitzchak;m;2
2;Zeyd;m;2
2;Ìvanovič;m;2
2;Ömer;m;2
2;Claudia;w;3
2;Irene;w;3
2;Lou;w;3
2;Ruth;w;3
2;Sophia;w;3
2;Aaron;m;3
2;Albert;m;3
2;Alfred;m;3
2;Ali;m;3
2;Alois;m;3
2;Christoph;m;3
2;Felix;m;3
2;Florian;m;3
2;Frank;m;3
2;Gabriel;m;3
2;Gustav;m;3
2;Josef;m;3
2;Leo;m;3
2;Leopold;m;3
2;Mohamed;m;3
2;Noel;m;3
2;Paul;m;3
2;Robert;m;3
2;Walter;m;3
1;Aarna;w;1
1;Aarvika;w;1
1;Adaeze;w;1
1;Adelina;w;1
1;Adelola;w;1
1;Adhira;w;1
1;Adiba;w;1
1;Adna;w;1
1;Adora;w;1
1;Aella;w;1
1;Aicha;w;1
1;Aila;w;1
1;Aimee;w;1
1;Aina;w;1
1;Aischa;w;1
1;Aisha;w;1
1;Aissa-Bella;w;1
1;Aiya;w;1
1;Aişe;w;1
1;Aja;w;1
1;Ajsa;w;1
1;Alani;w;1
1;Aleah;w;1
1;Alica;w;1
1;Alicia;w;1
1;Aliki;w;1
1;Aline;w;1
1;Alise;w;1
1;Almas;w;1
1;Almedina;w;1
1;Almila;w;1
1;Almira;w;1
1;Altana;w;1
1;Alyssa;w;1
1;Alyssia;w;1
1;Amadea;w;1
1;Amali;w;1
1;Amalie;w;1
1;Amaliya;w;1
1;Amandine;w;1
1;Amari;w;1
1;Ambra;w;1
1;Amelja;w;1
1;Amelle;w;1
1;Amine;w;1
1;Ammarah;w;1
1;Amélie;w;1
1;Anabelle;w;1
1;Anahita;w;1
1;Anaisa;w;1
1;Analya;w;1
1;Anastasia;w;1
1;Anastazja;w;1
1;Andra;w;1
1;Andrea;w;1
1;Aneri;w;1
1;Aneta;w;1
1;Angela;w;1
1;Angelina;w;1
1;Aniela;w;1
1;Anila;w;1
1;Aniya;w;1
1;Anne;w;1
1;Anneliese;w;1
1;Anoar;w;1
1;Anora;w;1
1;Ansal;w;1
1;Antonella;w;1
1;Antonia-Frida;w;1
1;Antonie;w;1
1;Antonina;w;1
1;Arda;w;1
1;Ari;w;1
1;Aria;w;1
1;Ariadni;w;1
1;Arielle;w;1
1;Arinas;w;1
1;Ariya;w;1
1;Arma;w;1
1;Armine;w;1
1;Arwen;w;1
1;Arya;w;1
1;Aseel;w;1
1;Asiya;w;1
1;Asja;w;1
1;Asra;w;1
1;Assiya;w;1
1;Asya-Ela;w;1
1;Asya-Meryem;w;1
1;Athina;w;1
1;Aubrey;w;1
1;Avi;w;1
1;Avin;w;1
1;Aya-Sophia;w;1
1;Ayah;w;1
1;Ayesha;w;1
1;Ayla-Firuze;w;1
1;Ayleen;w;1
1;Aysel;w;1
1;Aysu;w;1
1;Aziz;w;1
1;Azra;w;1
1;Açelya;w;1
1;Bahia;w;1
1;Barbara;w;1
1;Bariyat;w;1
1;Basma;w;1
1;Beatrice;w;1
1;Belinay;w;1
1;Belis;w;1
1;Belisa;w;1
1;Bellami;w;1
1;Bellasan;w;1
1;Benesha;w;1
1;Bente;w;1
1;Berfin;w;1
1;Beril;w;1
1;Beya;w;1
1;Beyza;w;1
1;Birce;w;1
1;Bisera;w;1
1;Blanka;w;1
1;Bora;w;1
1;Bruna;w;1
1;Bueny;w;1
1;Camí;w;1
1;Cara;w;1
1;Carmen;w;1
1;Cecilia;w;1
1;Celina;w;1
1;Charlotta;w;1
1;Chiara-Amani;w;1
1;Chikamara;w;1
1;Chloe;w;1
1;Chloé;w;1
1;Chloë;w;1
1;Christina;w;1
1;Clarissa;w;1
1;Clio;w;1
1;Cléo;w;1
1;Coraline;w;1
1;Dahlia;w;1
1;Daiana;w;1
1;Dalija;w;1
1;Dalina;w;1
1;Damda;w;1
1;Danai;w;1
1;Danaya;w;1
1;Danaë;w;1
1;Dania;w;1
1;Daniella;w;1
1;Danielle;w;1
1;Daphne;w;1
1;Daria;w;1
1;Davinia;w;1
1;Deewa;w;1
1;Delal-Gül;w;1
1;Della;w;1
1;Devin;w;1
1;Diara;w;1
1;Disha;w;1
1;Djurdjina;w;1
1;Donia;w;1
1;Doğa;w;1
1;Duena;w;1
1;Dvora;w;1
1;Eden;w;1
1;Efnan;w;1
1;Elaha;w;1
1;Elaya;w;1
1;Eleanor;w;1
1;Eleanora;w;1
1;Eleen;w;1
1;Eleonora;w;1
1;Eleonore;w;1
1;Eleyana;w;1
1;Eleyna;w;1
1;Eleysa;w;1
1;Elicia;w;1
1;Elida;w;1
1;Elijana;w;1
1;Eline;w;1
1;Eliona;w;1
1;Elisabet;w;1
1;Eliz;w;1
1;Elizabeth;w;1
1;Eljesa;w;1
1;Ellen;w;1
1;Elly;w;1
1;Elodi;w;1
1;Elsa;w;1
1;Eléa;w;1
1;Emilya;w;1
1;Emma-Nele;w;1
1;Emmanuela;w;1
1;Emmy;w;1
1;Enie;w;1
1;Enisa;w;1
1;Enya;w;1
1;Erla;w;1
1;Erza;w;1
1;Esilya;w;1
1;Esther;w;1
1;Evelina;w;1
1;Evla;w;1
1;Evy;w;1
1;Evîn;w;1
1;Ewa;w;1
1;Fadia;w;1
1;Famara;w;1
1;Fanny;w;1
1;Fateme;w;1
1;Felia;w;1
1;Felina;w;1
1;Fenja;w;1
1;Fenna;w;1
1;Fia;w;1
1;Fidelia;w;1
1;Florence;w;1
1;Foulematou;w;1
1;Franziska;w;1
1;Fritzi-Louise;w;1
1;Fritzi;w;1
1;Gabriella;w;1
1;Ganesha-Yael;w;1
1;Gatha;w;1
1;Gianna;w;1
1;Giorgia;w;1
1;Gospel;w;1
1;Greta;w;1
1;Griselda;w;1
1;Gwendolin;w;1
1;Gyda;w;1
