vorname,anzahl,geschlecht,position
Paul,4,m,2
Adelina,3,w,1
Alexandra,3,w,1
Alisa,3,w,1
Alma,3,w,1
Amina,3,w,1
Antonia,3,w,1
Aurelia,3,w,1
Ayla,3,w,1
Elena,3,w,1
Elisa,3,w,1
Evelin,3,w,1
Helena,3,w,1
Liv,3,w,1
Luise,3,w,1
Maja,3,w,1
Mara,3,w,1
Mariam,3,w,1
Marlene,3,w,1
Paulina,3,w,1
Rayan,3,w,1
Rosalie,3,w,1
Victoria,3,w,1
Aaron,3,m,1
Abdullah,3,m,1
Alan,3,m,1
Aleksej,3,m,1
Alex,3,m,1
Ali,3,m,1
Arian,3,m,1
Artur,3,m,1
Ben,3,m,1
Benjamin,3,m,1
Bảo,3,m,1
Dario,3,m,1
Emilio,3,m,1
Enno,3,m,1
Fabian,3,m,1
Henri,3,m,1
Isaac,3,m,1
Jayden,3,m,1
Joel,3,m,1
Joris,3,m,1
Julius,3,m,1
Konstantin,3,m,1
Lasse,3,m,1
Leonardo,3,m,1
Marcel,3,m,1
Maximilian,3,m,1
Muhammad,3,m,1
Mustafa,3,m,1
Nico,3,m,1
Philipp,3,m,1
Robert,3,m,1
Sayed,3,m,1
Teodor,3,m,1
Tim,3,m,1
Toni,3,m,1
Amara,3,w,2
Carlotta,3,w,2
Ida,3,w,2
Isabella,3,w,2
Magdalena,3,w,2
Malou,3,w,2
Valentina,3,w,2
Ben,3,m,2
Gabriel,3,m,2
Jan,3,m,2
Johannes,3,m,2
Levi,3,m,2
Liam,3,m,2
Nam,3,m,2
Noel,3,m,2
Theodor,3,m,2
Alea,2,w,1
Alessia,2,w,1
Alice,2,w,1
Alissa,2,w,1
Amanda,2,w,1
Amara,2,w,1
Amaya,2,w,1
Amira,2,w,1
Anouk,2,w,1
Ariana,2,w,1
Arina,2,w,1
Ava,2,w,1
Aylin,2,w,1
Celin,2,w,1
Clara,2,w,1
Daria,2,w,1
Dua,2,w,1
Ela,2,w,1
Eleni,2,w,1
Eleyna,2,w,1
Eliana,2,w,1
Elin,2,w,1
Elisabeth,2,w,1
Elli,2,w,1
Ema,2,w,1
Emely,2,w,1
Emmy,2,w,1
Evelina,2,w,1
Fabienne,2,w,1
Fatima,2,w,1
Flora,2,w,1
Freya,2,w,1
Frida,2,w,1
Frieda,2,w,1
Grace,2,w,1
Hafsa,2,w,1
Hana,2,w,1
Hanife,2,w,1
Helen,2,w,1
Holly,2,w,1
Imani,2,w,1
Inara,2,w,1
Inaya,2,w,1
Isabell,2,w,1
Joury,2,w,1
Kamila,2,w,1
Kausar,2,w,1
Khadija,2,w,1
Kiana,2,w,1
Kira,2,w,1
Klara,2,w,1
Layla,2,w,1
Liliane,2,w,1
Lilly,2,w,1
Lora,2,w,1
Lotta,2,w,1
Lucie,2,w,1
Lya,2,w,1
Maila,2,w,1
Malak,2,w,1
Marianna,2,w,1
Martha,2,w,1
Matilda,2,w,1
Melina,2,w,1
Melody,2,w,1
Milena,2,w,1
Milla,2,w,1
Miral,2,w,1
Nala,2,w,1
Naween,2,w,1
Nia,2,w,1
Polly,2,w,1
Rebecca,2,w,1
Rital,2,w,1
Romy,2,w,1
Rukaya,2,w,1
Samira,2,w,1
Selma,2,w,1
Sofie,2,w,1
Sora,2,w,1
Soraya,2,w,1
Stefania,2,w,1
Syeda,2,w,1
Tali,2,w,1
Talia,2,w,1
Tamara,2,w,1
Tilda,2,w,1
Vanessa,2,w,1
Ylva,2,w,1
Yuna,2,w,1
Zahra,2,w,1
Zoe,2,w,1
Ahmad,2,m,1
Ahmed,2,m,1
Aiden,2,m,1
Alessio,2,m,1
Amar,2,m,1
Anas,2,m,1
Anh,2,m,1
Anton,2,m,1
Atharv,2,m,1
Bela,2,m,1
Bruno,2,m,1
Camilo,2,m,1
Carl,2,m,1
Cezar,2,m,1
Charlie,2,m,1
Christian,2,m,1
Colin,2,m,1
Constantin,2,m,1
Damian,2,m,1
Damir,2,m,1
Dante,2,m,1
Denis,2,m,1
Dion,2,m,1
Dominik,2,m,1
Eddie,2,m,1
Eliah,2,m,1
Elian,2,m,1
Emir,2,m,1
Fiete,2,m,1
Finley,2,m,1
Franz,2,m,1
Fynn,2,m,1
Hamza,2,m,1
Hendrik,2,m,1
Ian,2,m,1
Ilias,2,m,1
Ilyas,2,m,1
Isaiah,2,m,1
Ivan,2,m,1
Jamal,2,m,1
Jamie,2,m,1
Jannis,2,m,1
Johann,2,m,1
Jonah,2,m,1
Joshua,2,m,1
Justus,2,m,1
Kaspar,2,m,1
Kayan,2,m,1
Kevin,2,m,1
Kuzey,2,m,1
Leander,2,m,1
Lennox,2,m,1
Leonard,2,m,1
Leopold,2,m,1
Lian,2,m,1
Luka,2,m,1
Malek,2,m,1
Malio,2,m,1
Marc,2,m,1
Mattis,2,m,1
Maurice,2,m,1
Mio,2,m,1
Miro,2,m,1
Mohamad,2,m,1
Mohammed,2,m,1
Nick,2,m,1
Niklas,2,m,1
Nolan,2,m,1
Omar,2,m,1
Omid,2,m,1
Ram,2,m,1
Rayan,2,m,1
Rayyan,2,m,1
Richard,2,m,1
Rio,2,m,1
Ruben,2,m,1
Said,2,m,1
Sam,2,m,1
Sebastian,2,m,1
Simon,2,m,1
Tamino,2,m,1
Thilo,2,m,1
Thore,2,m,1
Thái,2,m,1
Till,2,m,1
Timo,2,m,1
Timofey,2,m,1
Valentino,2,m,1
Yahya,2,m,1
Yaman,2,m,1
Youssef,2,m,1
Amadea,2,w,2
Anh,2,w,2
Anna,2,w,2
Aurora,2,w,2
Ava,2,w,2
Cornelia,2,w,2
Elaine,2,w,2
Ella,2,w,2
Emily,2,w,2
Freya,2,w,2
Frieda,2,w,2
Fritzi,2,w,2
Hannah,2,w,2
Hedda,2,w,2
Hope,2,w,2
Isabell,2,w,2
Johanna,2,w,2
Kaur,2,w,2
Klara,2,w,2
Laura,2,w,2
Leonora,2,w,2
Liana,2,w,2
Lilly,2,w,2
Liv,2,w,2
Lotte,2,w,2
Louise,2,w,2
Lucia,2,w,2
Luna,2,w,2
Mai,2,w,2
Mariam,2,w,2
Marina,2,w,2
Marlene,2,w,2
Mavis,2,w,2
Michelle,2,w,2
Pauline,2,w,2
Ruth,2,w,2
Sofia,2,w,2
Sofie,2,w,2
Ahmed,2,m,2
Angelo,2,m,2
Anton,2,m,2
Benedict,2,m,2
Benjamin,2,m,2
Chinedu,2,m,2
Daniel,2,m,2
Duc,2,m,2
Duy,2,m,2
Emilian,2,m,2
Fateh,2,m,2
Florian,2,m,2
Flynn,2,m,2
Friedrich,2,m,2
Gerhard,2,m,2
Hermann,2,m,2
Hoang,2,m,2
Jakob,2,m,2
James,2,m,2
Jascha,2,m,2
Joel,2,m,2
Johann,2,m,2
John,2,m,2
Jonathan,2,m,2
Junis,2,m,2
Kilian,2,m,2
Konstantin,2,m,2
Lennox,2,m,2
Leon,2,m,2
Leonard,2,m,2
Lewis,2,m,2
Louis,2,m,2
Luca,2,m,2
Malik,2,m,2
Mario,2,m,2
Matheo,2,m,2
Matthias,2,m,2
Max,2,m,2
Maximilian,2,m,2
Michael,2,m,2
Milan,2,m,2
Niklas,2,m,2
Noah,2,m,2
Omar,2,m,2
Peter,2,m,2
Sebastian,2,m,2
Sven,2,m,2
Umut,2,m,2
Uwe,2,m,2
Wilhelm,2,m,2
Willi,2,m,2
Nhi,2,w,3
An,2,m,3
Andreas,2,m,3
Anh,2,m,3
Helmut,2,m,3
Michael,2,m,3
Uwe,2,m,3
Willi,2,m,3
Aaliya,1,w,1
Aarini,1,w,1
Aayra,1,w,1
Abby,1,w,1
Achimie,1,w,1
Ada,1,w,1
Adannaya,1,w,1
Adea,1,w,1
Adile,1,w,1
Agatha,1,w,1
Agiiya,1,w,1
Aglaida,1,w,1
Aicha-Malaika,1,w,1
Aicha,1,w,1
Aida,1,w,1
Aileen,1,w,1
Aisha,1,w,1
Aitin,1,w,1
Ajša,1,w,1
Alba,1,w,1
Aleen,1,w,1
Alessandra,1,w,1
Alia,1,w,1
Alicia,1,w,1
Alicja,1,w,1
Alin,1,w,1
Alisha,1,w,1
Alva,1,w,1
Alyson,1,w,1
Amalia-Ioana,1,w,1
Amaliya,1,w,1
Amar,1,w,1
Amari,1,w,1
Amaya-Julina,1,w,1
Ameli,1,w,1
Ami,1,w,1
Amilia,1,w,1
Amy,1,w,1
Ana,1,w,1
Anais-Andreea,1,w,1
Anais-Elisabeta,1,w,1
Anant,1,w,1
Andrea,1,w,1
Andreja,1,w,1
Ange,1,w,1
Angelina,1,w,1
Anisa,1,w,1
Anissa,1,w,1
Anita,1,w,1
Annabelle,1,w,1
Annalena,1,w,1
Anni,1,w,1
Annie,1,w,1
Anthea,1,w,1
Arevik,1,w,1
Aria,1,w,1
Arianna,1,w,1
Arita,1,w,1
Arjin,1,w,1
Arohi,1,w,1
Arzoo,1,w,1
Asel,1,w,1
Ashley,1,w,1
Asia,1,w,1
Asija,1,w,1
Asja,1,w,1
Asma,1,w,1
Asna,1,w,1
Asra,1,w,1
Assil,1,w,1
Astrid,1,w,1
Asya,1,w,1
Aurora,1,w,1
Avila,1,w,1
Avin,1,w,1
Aya,1,w,1
Ayleen,1,w,1
Aynaz,1,w,1
Aysan,1,w,1
Ayzal,1,w,1
Azra,1,w,1
Aïcha,1,w,1
Beatris,1,w,1
Benjamin,1,w,1
Biatrice,1,w,1
Blanka,1,w,1
Bogdanka,1,w,1
Brianna,1,w,1
Camilla,1,w,1
Carina,1,w,1
Carla,1,w,1
Carlotta,1,w,1
Cataleya,1,w,1
Cať,1,w,1
Celeste,1,w,1
Celia,1,w,1
Celine,1,w,1
Ceyla-Avery,1,w,1
Chiara,1,w,1
Chinelo,1,w,1
Clea,1,w,1
Dahlia,1,w,1
Dajana,1,w,1
Dalia,1,w,1
Danna,1,w,1
Darien,1,w,1
Darina,1,w,1
Daya-Odete,1,w,1
Dayna,1,w,1
Dea,1,w,1
Delana,1,w,1
Delia,1,w,1
Delina,1,w,1
Devica,1,w,1
Dhriti,1,w,1
Diala,1,w,1
Diallo,1,w,1
Diana,1,w,1
Dimah,1,w,1
Divine,1,w,1
Djannat,1,w,1
Domina,1,w,1
Donya,1,w,1
Doris,1,w,1
Dorotea,1,w,1
Dorothea,1,w,1
Ebba,1,w,1
Edda,1,w,1
Eida,1,w,1
Ejona,1,w,1
Elanor,1,w,1
Elanur,1,w,1
Elara,1,w,1
Elda,1,w,1
Eleen,1,w,1
Eli,1,w,1
Elif,1,w,1
Elikya,1,w,1
Eliora,1,w,1
Elira,1,w,1
Elisabeta,1,w,1
Elisia,1,w,1
Eliz,1,w,1
Eliza,1,w,1
Ellie,1,w,1
Ellin,1,w,1
Eloise,1,w,1
Elon,1,w,1
Emelie,1,w,1
Emielia,1,w,1
Emilija,1,w,1
Emily-Rose,1,w,1
Emilya,1,w,1
Emina,1,w,1
Enni,1,w,1
Ennya,1,w,1
Erica,1,w,1
Estera,1,w,1
Esther,1,w,1
Eva-Ioana,1,w,1
Evelyna,1,w,1
Evin,1,w,1
Eyshila,1,w,1
Fariah,1,w,1
Fatma,1,w,1
Feline,1,w,1
Feride,1,w,1
Fidan,1,w,1
Finja,1,w,1
Fiona,1,w,1
Florentina,1,w,1
Flutura,1,w,1
Franziska,1,w,1
Fritzi,1,w,1
Gabriela-Jovana,1,w,1
Gabriela,1,w,1
Georgina,1,w,1
Gerda,1,w,1
Gisela,1,w,1
Grafinja,1,w,1
Grete,1,w,1
Ha,1,w,1
Hadja,1,w,1
Hailey,1,w,1
Halime,1,w,1
Haya,1,w,1
Hayat,1,w,1
Haylie,1,w,1
Hedi,1,w,1
Hermine,1,w,1
Hevin,1,w,1
Hilda,1,w,1
Hilde,1,w,1
Hira,1,w,1
Hope,1,w,1
Ifeoma-Princess,1,w,1
Ikra,1,w,1
Ilinca,1,w,1
Ilma,1,w,1
Ilvy,1,w,1
Imana,1,w,1
Ines,1,w,1
Irem,1,w,1
Irha,1,w,1
Iryna,1,w,1
Isabell-Jolie,1,w,1
Isabella,1,w,1
Isabelle,1,w,1
Isidora,1,w,1
Ivanka,1,w,1
Ivy,1,w,1
Izabela,1,w,1
Jamila,1,w,1
Jana,1,w,1
Janika,1,w,1
Jaqueline,1,w,1
Jasin,1,w,1
Jasmine,1,w,1
Jeanie,1,w,1
Jede,1,w,1
Jelena,1,w,1
Jella,1,w,1
Jennie,1,w,1
Jessie,1,w,1
Jinin,1,w,1
Jinora,1,w,1
Joanna,1,w,1
Joleen,1,w,1
Jolie,1,w,1
Jolina,1,w,1
Joline,1,w,1
Jona,1,w,1
Josefin,1,w,1
Josephine,1,w,1
Joud,1,w,1
Joyce,1,w,1
Judy,1,w,1
Juliana,1,w,1
Julie,1,w,1
Julietta,1,w,1
Julika,1,w,1
June,1,w,1
Kaja,1,w,1
Kalotta,1,w,1
Karla,1,w,1
Katara,1,w,1
Kathy,1,w,1
Katia,1,w,1
Kauser,1,w,1
Kaya,1,w,1
Kayla,1,w,1
Kaylee,1,w,1
Khava,1,w,1
Khánh,1,w,1
Kimberly,1,w,1
Klayanne,1,w,1
Kyra,1,w,1
Käthe,1,w,1
Lacey-May,1,w,1
Lamar,1,w,1
Lamia,1,w,1
Lamis,1,w,1
Lareen,1,w,1
Laura-Marie,1,w,1
Laura-Sophie,1,w,1
Lavida,1,w,1
Lavinia,1,w,1
Laya,1,w,1
Layal,1,w,1
Layan,1,w,1
Lea-Sophie,1,w,1
Leah,1,w,1
Learta,1,w,1
Leen,1,w,1
Leevke,1,w,1
Leia,1,w,1
Lejla,1,w,1
Lejna,1,w,1
Lenia,1,w,1
Leslie,1,w,1
Letizia,1,w,1
Leyla,1,w,1
Leylani,1,w,1
Lia-Luisa,1,w,1
Lia-Sophie,1,w,1
Liah-Emilia,1,w,1
Liana,1,w,1
Lilav,1,w,1
Lili,1,w,1
Lilia,1,w,1
Lilli,1,w,1
Lily,1,w,1
Linda,1,w,1
Linh,1,w,1
Linja,1,w,1
Linn-Freydis,1,w,1
Lisa,1,w,1
Liubov,1,w,1
Livi,1,w,1
Liyana,1,w,1
Lola,1,w,1
Lolia,1,w,1
Loni,1,w,1
Loren,1,w,1
Loresa,1,w,1
Loretta,1,w,1
Lotte,1,w,1
Lotti,1,w,1
Lou,1,w,1
Louisa,1,w,1
Loulia,1,w,1
Luana,1,w,1
Lucia,1,w,1
Luciana,1,w,1
Lucy,1,w,1
Luisa,1,w,1
Luljona,1,w,1
Lunea,1,w,1
Luzie,1,w,1
Lysette,1,w,1
Léna,1,w,1
Madina,1,w,1
Madison,1,w,1
Mahlia,1,w,1
Mai,1,w,1
Maia-Sofia,1,w,1
Maile,1,w,1
Makani,1,w,1
Malea,1,w,1
Maliha,1,w,1
Maliyah,1,w,1
Malou,1,w,1
Malu,1,w,1
Manal,1,w,1
Manisa,1,w,1
Mareike,1,w,1
Mareme,1,w,1
Margarita,1,w,1
Mariatou,1,w,1
Mariella,1,w,1
Marija,1,w,1
Marleen,1,w,1
Marte,1,w,1
Maryam,1,w,1
Marybell,1,w,1
Masal,1,w,1
Mathea,1,w,1
Matilda-Rose,1,w,1
Matilde,1,w,1
Mattea,1,w,1
Mavis,1,w,1
Maxi,1,w,1
May,1,w,1
Mayan,1,w,1
Medina,1,w,1
Mehak-Meet,1,w,1
Mejra,1,w,1
Melania,1,w,1
Melany,1,w,1
Melek,1,w,1
Melisa-Emine,1,w,1
Melisa,1,w,1
Meliya,1,w,1
Melodie,1,w,1
Mera,1,w,1
Meri,1,w,1
Merliah,1,w,1
Merlinde,1,w,1
Merya,1,w,1
Meryam,1,w,1
Meryem,1,w,1
Mia-Renesme,1,w,1
Mian,1,w,1
Miana,1,w,1
Mika,1,w,1
Mila-Grace,1,w,1
Milana,1,w,1
Milav,1,w,1
Milayne-Malia,1,w,1
Milea,1,w,1
Milica,1,w,1
Milka,1,w,1
Milou,1,w,1
Minas,1,w,1
Mirabel,1,w,1
Mirabella,1,w,1
Mirha,1,w,1
Mona,1,w,1
Mufida,1,w,1
Muntaha,1,w,1
Myriam,1,w,1
Mîra,1,w,1
Naami,1,w,1
Nadia,1,w,1
Nadija,1,w,1
Namasvi,1,w,1
Naomi,1,w,1
Nareen,1,w,1
Natalia,1,w,1
Nathalie,1,w,1
Nayla,1,w,1
Nazila,1,w,1
Nectaria-Maria,1,w,1
Nehir,1,w,1
Neyla,1,w,1
Ngoc̣,1,w,1
Nha,1,w,1
Nicole,1,w,1
Nika,1,w,1
Niliya,1,w,1
Nina,1,w,1
Nisa,1,w,1
Nour,1,w,1
Novalie,1,w,1
Nurhayat,1,w,1
Nya,1,w,1
Oktavia,1,w,1
Oliwia,1,w,1
Ophelia,1,w,1
Oremi,1,w,1
Otilia,1,w,1
Oumou,1,w,1
Paloma,1,w,1
Pamela,1,w,1
Paula,1,w,1
Paulin,1,w,1
Pauline,1,w,1
Penelope,1,w,1
Peppa,1,w,1
Peyton,1,w,1
Phương,1,w,1
Piroz,1,w,1
Prem,1,w,1
Princess,1,w,1
Quisa,1,w,1
Rabiya,1,w,1
Rafna,1,w,1
Rahel,1,w,1
Rahini,1,w,1
Rania,1,w,1
Ratel,1,w,1
Ravie,1,w,1
Raya,1,w,1
Rea,1,w,1
Reana,1,w,1
Renesmee,1,w,1
Revin,1,w,1
Rike,1,w,1
Rita,1,w,1
Ronja,1,w,1
Rosa,1,w,1
Rosalia,1,w,1
Rosaly,1,w,1
Roxxy,1,w,1
Runa,1,w,1
Saanvi,1,w,1
Sabhyata,1,w,1
Safiya,1,w,1
Saja,1,w,1
Sajana,1,w,1
Salma,1,w,1
Sama,1,w,1
Sansan,1,w,1
Sarafina-Jasmin,1,w,1
Schams,1,w,1
Sedna,1,w,1
Sedra,1,w,1
Selena,1,w,1
Serafima,1,w,1
Seyidgülsüm,1,w,1
Shakila,1,w,1
Shara,1,w,1
Shaza,1,w,1
Shirin,1,w,1
Sibel,1,w,1
Sierra,1,w,1
Silva,1,w,1
Silver,1,w,1
Singo,1,w,1
Slata,1,w,1
Sofija,1,w,1
Solei,1,w,1
Solen,1,w,1
Sondos,1,w,1
Sonja,1,w,1
Sotiria,1,w,1
Steffany,1,w,1
Stormi,1,w,1
Sukhmani,1,w,1
Sumeja,1,w,1
Taghred,1,w,1
Taisiya,1,w,1
Tamika,1,w,1
Tara,1,w,1
Taraji,1,w,1
Tasia,1,w,1
Tatiana,1,w,1
Tehnan,1,w,1
Terence,1,w,1
Tessa,1,w,1
Theodora,1,w,1
Theresa,1,w,1
Tiana,1,w,1
Ties,1,w,1
Tram,1,w,1
Tukaa,1,w,1
Tường,1,w,1
Una,1,w,1
Valencia,1,w,1
Vana,1,w,1
Veda,1,w,1
Vera,1,w,1
Versawia,1,w,1
Vidya,1,w,1
Viktoria,1,w,1
Violet,1,w,1
Violetta-Felina,1,w,1
Virginia,1,w,1
Vittoria,1,w,1
Waldete,1,w,1
Wateen,1,w,1
Watien,1,w,1
Watin,1,w,1
Wilda,1,w,1
Wilma,1,w,1
Xatia,1,w,1
Yade,1,w,1
Yasina,1,w,1
Yochebed-Eliam,1,w,1
Yonela,1,w,1
Yuliyana,1,w,1
Yusra,1,w,1
Yves,1,w,1
Zalehe,1,w,1
Zaïa,1,w,1
Zelal,1,w,1
Zena,1,w,1
Zeynep,1,w,1
Zimal,1,w,1
Zohra,1,w,1
Zola,1,w,1
Zoé,1,w,1
Zunayra,1,w,1
Zélia,1,w,1
Zümra,1,w,1
Ámbar,1,w,1
Aadhiran,1,m,1
Aadvik,1,m,1
Aaran,1,m,1
Aarian,1,m,1
Aayan,1,m,1
Abdul-Wahhab,1,m,1
Abdurakhmon,1,m,1
Abhinav,1,m,1
Achille,1,m,1
Adedarasimi,1,m,1
Adem,1,m,1
Adrijano,1,m,1
Advik,1,m,1
Aeyan,1,m,1
Afnan,1,m,1
Agastya,1,m,1
Aidan,1,m,1
Aidin,1,m,1
Akim,1,m,1
Alaric,1,m,1
Alay,1,m,1
Alban,1,m,1
Albert,1,m,1
Aleksander,1,m,1
Aleksandr,1,m,1
Aleksy,1,m,1
Alend,1,m,1
Alexandre,1,m,1
Alfio,1,m,1
Alfred,1,m,1
Alpha,1,m,1
Altay,1,m,1
Alvin,1,m,1
Alwin,1,m,1
Amado,1,m,1
Amed,1,m,1
Anay,1,m,1
Andrej,1,m,1
Andrew,1,m,1
Andria,1,m,1
Andry,1,m,1
Anil-Kaan,1,m,1
Anis,1,m,1
Antonio,1,m,1
Aram,1,m,1
Ardijan,1,m,1
Aren,1,m,1
Areski,1,m,1
Arham,1,m,1
Arijan,1,m,1
Arius,1,m,1
Arne,1,m,1
Arno,1,m,1
Aron,1,m,1
Artem,1,m,1
Artin,1,m,1
Aslan,1,m,1
Assokeu,1,m,1
Athiran,1,m,1
August,1,m,1
Aurel,1,m,1
Aurelio,1,m,1
Awel,1,m,1
Ayaz,1,m,1
Ayden,1,m,1
Azaan,1,m,1
Azad,1,m,1
Azmar,1,m,1
Azzam,1,m,1
Badis,1,m,1
Baran,1,m,1
Behzad,1,m,1
Benedikt,1,m,1
Benno,1,m,1
Berkay,1,m,1
Besart,1,m,1
Bilal,1,m,1
Bjarne,1,m,1
Blum-Rova,1,m,1
Bogdan,1,m,1
Bouba,1,m,1
Brantley,1,m,1
Brayden,1,m,1
Bryan,1,m,1
Béla,1,m,1
Caio,1,m,1
Caleb-Emanuel,1,m,1
Carla,1,m,1
Casey,1,m,1
Casper,1,m,1
Cezer,1,m,1
Charly,1,m,1
Chrysander,1,m,1
Coby,1,m,1
Collin,1,m,1
Conor,1,m,1
Cristian-Andrei,1,m,1
Cyril,1,m,1
Damiano,1,m,1
Danesh,1,m,1
Danial,1,m,1
Danny,1,m,1
Darim,1,m,1
Darius,1,m,1
Data,1,m,1
Davian,1,m,1
Dayan,1,m,1
Demian,1,m,1
Deniz,1,m,1
Devin,1,m,1
Devrim,1,m,1
Diamond,1,m,1
Dijan,1,m,1
Dijar,1,m,1
Dilocan,1,m,1
Dionyss,1,m,1
Domenic,1,m,1
Dominic,1,m,1
Don,1,m,1
Dustin,1,m,1
Dwight,1,m,1
Eddy-Noel,1,m,1
Ediz,1,m,1
Edson,1,m,1
Eduard-Stefan,1,m,1
Elan,1,m,1
Eliyas,1,m,1
Ellrik,1,m,1
Elmir,1,m,1
Elvir,1,m,1
Eman,1,m,1
Emilian,1,m,1
Emiliano,1,m,1
Emin,1,m,1
Emmanuel,1,m,1
Emory,1,m,1
Emran,1,m,1
Enaser-Ivan,1,m,1
Eric,1,m,1
Etrit,1,m,1
Eugene,1,m,1
Eusebiu,1,m,1
Evan,1,m,1
Even,1,m,1
Ewen,1,m,1
Eyob,1,m,1
Fadi,1,m,1
Fares,1,m,1
Farhan,1,m,1
Fedor,1,m,1
Femi,1,m,1
Ferdinand,1,m,1
Ferrari,1,m,1
Filip-Florin,1,m,1
Filip-Matei,1,m,1
Filip,1,m,1
Finlay,1,m,1
Finnley,1,m,1
Fitz,1,m,1
Floel,1,m,1
Fred,1,m,1
Fredrik,1,m,1
Friedo,1,m,1
Friedrich,1,m,1
Fyn,1,m,1
Fynn-Liam,1,m,1
George,1,m,1
Gianfranco,1,m,1
Gianni,1,m,1
Gideon,1,m,1
Giorgi,1,m,1
Gordon,1,m,1
Hadi,1,m,1
Hagen,1,m,1
Hakan,1,m,1
Halif,1,m,1
Hanifi,1,m,1
Hardin,1,m,1
Harris,1,m,1
Harrison,1,m,1
Harry,1,m,1
Harvey,1,m,1
Hashir,1,m,1
Hektor,1,m,1
Hoang,1,m,1
Hoffmann,1,m,1
Horacio,1,m,1
Hugo,1,m,1
Iakov,1,m,1
Ianis-Gabriel,1,m,1
Ibraheem,1,m,1
Idris,1,m,1
Idriz,1,m,1
Igor,1,m,1
Ikshav,1,m,1
Ilay,1,m,1
Iliyas,1,m,1
Ilja,1,m,1
Imannur,1,m,1
Imar,1,m,1
Imir,1,m,1
Immanuel,1,m,1
Ion,1,m,1
Isa,1,m,1
Isak,1,m,1
Islam,1,m,1
Issa,1,m,1
Iyan,1,m,1
Jace,1,m,1
Jack,1,m,1
Jacob,1,m,1
Jad,1,m,1
Jaden-Joel,1,m,1
Jaden,1,m,1
Jakov,1,m,1
Jandel,1,m,1
Janne,1,m,1
Jannik,1,m,1
Jano,1,m,1
Janosch,1,m,1
Jari,1,m,1
Jaron,1,m,1
Jarosch,1,m,1
Jasmin,1,m,1
Jason,1,m,1
Jasper,1,m,1
Jax,1,m,1
Jay-Son,1,m,1
Jayce,1,m,1
Jetmir,1,m,1
Jetty,1,m,1
Jim,1,m,1
Jimmy,1,m,1
Joaquin,1,m,1
Johan,1,m,1
Jon,1,m,1
Jona,1,m,1
Jonas-Levian,1,m,1
Jonathan,1,m,1
Jonil,1,m,1
Jonte,1,m,1
Jorik,1,m,1
Jouna,1,m,1
Julien,1,m,1
Junes,1,m,1
