vorname,anzahl,geschlecht,position
Liselotte,1,w,1
Lonie,1,w,1
Lore,1,w,1
Loretta,1,w,1
Lori,1,w,1
Lorin,1,w,1
Lorraine-Valea,1,w,1
Lotty,1,w,1
Louisa,1,w,1
Louna,1,w,1
Lowri,1,w,1
Luana,1,w,1
Luca,1,w,1
Luella,1,w,1
Lumi,1,w,1
Lyly,1,w,1
Lyna,1,w,1
Lyne,1,w,1
Lynette,1,w,1
Lê,1,w,1
Líf,1,w,1
Mabella,1,w,1
Mabinty,1,w,1
Macie,1,w,1
Madeleine,1,w,1
Madison,1,w,1
Madita,1,w,1
Madlyn,1,w,1
Magdalena,1,w,1
Mahmut,1,w,1
Maia,1,w,1
Maike,1,w,1
Malia-Jolie,1,w,1
Malia-Mirica,1,w,1
Maliya,1,w,1
Malvine,1,w,1
Manila,1,w,1
Manissa,1,w,1
Marelia,1,w,1
Margarete,1,w,1
Margo,1,w,1
Mariel,1,w,1
Mariella,1,w,1
Marisol,1,w,1
Marissa,1,w,1
Mark,1,w,1
Marla,1,w,1
Marleen,1,w,1
Marlen,1,w,1
Marlie,1,w,1
Marlies,1,w,1
Marwa,1,w,1
Masal,1,w,1
Mathea,1,w,1
Matilde,1,w,1
Maximiliane,1,w,1
Maylin,1,w,1
Mayumi,1,w,1
Maïmouna,1,w,1
Meliha,1,w,1
Melika,1,w,1
Melisa,1,w,1
Merve-Hazal,1,w,1
Meryem,1,w,1
Meya,1,w,1
Mi-Lena,1,w,1
Mia-Sophie,1,w,1
Micae,1,w,1
Michelle,1,w,1
Mie,1,w,1
Mieke,1,w,1
Mihrisah,1,w,1
Miley-Cathleen,1,w,1
Miley,1,w,1
Milina,1,w,1
Milla,1,w,1
Miluk,1,w,1
Mimi,1,w,1
Min,1,w,1
Mina-Aline,1,w,1
Minerva,1,w,1
Minu,1,w,1
Miray,1,w,1
Mirey,1,w,1
Miroslava,1,w,1
Momo,1,w,1
Mona,1,w,1
Monika,1,w,1
Muriel,1,w,1
Myra,1,w,1
Méabh,1,w,1
Mỹ,1,w,1
Nadia,1,w,1
Nadine,1,w,1
Naika,1,w,1
Naima,1,w,1
Nala,1,w,1
Nalani,1,w,1
Nalin,1,w,1
Nalini,1,w,1
Nalu,1,w,1
Nami,1,w,1
Nara,1,w,1
Nastya,1,w,1
Natali,1,w,1
Natalie-Selene,1,w,1
Natalie,1,w,1
Naveena,1,w,1
Navleen,1,w,1
Naélie,1,w,1
Nea,1,w,1
Nela,1,w,1
Nele-Julie,1,w,1
Nelli,1,w,1
Nelly,1,w,1
Nesrin,1,w,1
Nevia,1,w,1
Nevine,1,w,1
Nia,1,w,1
Ninù,1,w,1
Noa,1,w,1
Nora-Sophie,1,w,1
Norah,1,w,1
Nori,1,w,1
Norina,1,w,1
Norma,1,w,1
Novalie,1,w,1
Nur,1,w,1
Ohenewaa,1,w,1
Olli,1,w,1
Ona,1,w,1
Oona,1,w,1
Osahenrhunmwen,1,w,1
Osariemen,1,w,1
Oury,1,w,1
Pala,1,w,1
Panthea,1,w,1
Penelope,1,w,1
Petra,1,w,1
Phibie,1,w,1
Philia,1,w,1
Phoebe-Rey,1,w,1
Phoenix,1,w,1
Pippa,1,w,1
Rabiatou,1,w,1
Rahel,1,w,1
Rahil,1,w,1
Rana,1,w,1
Raya,1,w,1
Rayana,1,w,1
Rebecca,1,w,1
Reiyah,1,w,1
Rhea,1,w,1
Ria,1,w,1
Rieke,1,w,1
Rike,1,w,1
River,1,w,1
Roja,1,w,1
Rojda,1,w,1
Roksana,1,w,1
Romi,1,w,1
Ronja,1,w,1
Rosie,1,w,1
Rozalina,1,w,1
Rumi,1,w,1
Runa,1,w,1
Ruth,1,w,1
Ruyi,1,w,1
Sadan,1,w,1
Sadie,1,w,1
Sahana,1,w,1
Sally,1,w,1
Salome,1,w,1
Samira,1,w,1
Samita,1,w,1
Samrithi,1,w,1
San,1,w,1
Sariye,1,w,1
Saya,1,w,1
Scarlett,1,w,1
Sedef,1,w,1
Selena,1,w,1
Selima,1,w,1
Selin,1,w,1
Selina,1,w,1
Setare,1,w,1
Shahana,1,w,1
Shelby,1,w,1
Sienna,1,w,1
Sierra,1,w,1
Sigi,1,w,1
Sina,1,w,1
Sohaa,1,w,1
Soheila,1,w,1
Sole,1,w,1
Solea,1,w,1
Solomia,1,w,1
Somi,1,w,1
Sophia-Madlen,1,w,1
Sora,1,w,1
Suri,1,w,1
Suvi,1,w,1
Taghrid,1,w,1
Tako,1,w,1
Takyiwaa,1,w,1
Talia,1,w,1
Taliah,1,w,1
Talida,1,w,1
Talvi,1,w,1
Tanvi,1,w,1
Tarja,1,w,1
Tejiri,1,w,1
Teona,1,w,1
Teresa,1,w,1
Thalea,1,w,1
Thalia,1,w,1
Thalya,1,w,1
Thao,1,w,1
Thea-Marie,1,w,1
Thelma,1,w,1
Themis,1,w,1
Theresina-Emilia,1,w,1
Thien,1,w,1
Thu,1,w,1
Thuy,1,w,1
Thúy,1,w,1
Tilly,1,w,1
Tina,1,w,1
Tonia,1,w,1
Torvi,1,w,1
Trisha,1,w,1
Trà,1,w,1
Tuba,1,w,1
Tue,1,w,1
Tuệ,1,w,1
Tú,1,w,1
Valencia,1,w,1
Valerie,1,w,1
Vanessa,1,w,1
Varvara,1,w,1
Vasilivna,1,w,1
Vayenna,1,w,1
Vega-Zohar,1,w,1
Vera,1,w,1
Verena,1,w,1
Vhari,1,w,1
Vivien,1,w,1
Wendo,1,w,1
Weyda,1,w,1
Wiebke,1,w,1
Wilhelmina,1,w,1
Willma,1,w,1
Xenia,1,w,1
Xuan,1,w,1
Xulbahar,1,w,1
Yaa,1,w,1
Yaara,1,w,1
Yabsra,1,w,1
Yael,1,w,1
Yafa,1,w,1
Yalina,1,w,1
Yamina,1,w,1
Yanara,1,w,1
Yella,1,w,1
Ylenia,1,w,1
Ylva,1,w,1
Zahlee,1,w,1
Zaina,1,w,1
Zainab,1,w,1
Zara,1,w,1
Zeinabou,1,w,1
Zerin,1,w,1
Zeyneb,1,w,1
Zoi,1,w,1
Zola,1,w,1
Zoraya,1,w,1
Zübeyde,1,w,1
Züleyha,1,w,1
Ása,1,w,1
Abdallah,1,m,1
Abir,1,m,1
Abolfazl,1,m,1
Ace,1,m,1
Adeoluwa,1,m,1
Adrijan,1,m,1
Adrián,1,m,1
Agit,1,m,1
Ahmet,1,m,1
Aidan,1,m,1
Aiven,1,m,1
Ajan,1,m,1
Ajax,1,m,1
Ajay,1,m,1
Alarik,1,m,1
Albian,1,m,1
Alejandro,1,m,1
Alek,1,m,1
Aleksander,1,m,1
Aleksej,1,m,1
Alexandre,1,m,1
Alexandru,1,m,1
Alexey,1,m,1
Alexis,1,m,1
Alfie,1,m,1
Alfred,1,m,1
Ali,1,m,1
Almir,1,m,1
Aloys,1,m,1
Alparslan,1,m,1
Alvin,1,m,1
Amadeo,1,m,1
Amani,1,m,1
Amaël,1,m,1
Amelio,1,m,1
Amias,1,m,1
Amiel,1,m,1
Amil,1,m,1
Amin,1,m,1
Amir,1,m,1
Amirabbas,1,m,1
Amon,1,m,1
Anastasia,1,m,1
Andreas,1,m,1
Andy,1,m,1
Angel,1,m,1
Anh,1,m,1
Ansar,1,m,1
Antoine,1,m,1
Anu,1,m,1
Anuk,1,m,1
Aras,1,m,1
Arda,1,m,1
Ares,1,m,1
Ari,1,m,1
Aric,1,m,1
Ariel,1,m,1
Arien,1,m,1
Arik,1,m,1
Ario,1,m,1
Arion,1,m,1
Arkan,1,m,1
Arken,1,m,1
Arlo,1,m,1
Arman,1,m,1
Armen,1,m,1
Artan,1,m,1
Arthur-Alexander,1,m,1
Arvin,1,m,1
Arwil,1,m,1
Ateș,1,m,1
Atriyu,1,m,1
Aurelian,1,m,1
Aureliano,1,m,1
Aurin,1,m,1
Aviel,1,m,1
Ayansh,1,m,1
Ayas,1,m,1
Ayden-Liam,1,m,1
Ayhan,1,m,1
Ayub,1,m,1
Azan,1,m,1
Aziel,1,m,1
Aziz,1,m,1
Bakhytzhan,1,m,1
Baladji,1,m,1
Bao,1,m,1
Baran,1,m,1
Baron,1,m,1
Barron,1,m,1
Basta,1,m,1
Bayemeg,1,m,1
Belenus,1,m,1
Bene,1,m,1
Benedikt,1,m,1
Benett,1,m,1
Benito,1,m,1
Bennet,1,m,1
Bennett,1,m,1
Benny,1,m,1
Bente,1,m,1
Berkay,1,m,1
Biko,1,m,1
Birk,1,m,1
Bjarki,1,m,1
Blian,1,m,1
Bo,1,m,1
Bob,1,m,1
Bodi,1,m,1
Bon,1,m,1
Borislav,1,m,1
Boubacar,1,m,1
Braxton,1,m,1
Brian,1,m,1
Burak,1,m,1
Bünyamin,1,m,1
Cabrera,1,m,1
Calvin,1,m,1
Camilo,1,m,1
Cao,1,m,1
Carter,1,m,1
Casey,1,m,1
Cavalli,1,m,1
Cedrik-Ean,1,m,1
Charleston,1,m,1
Chris,1,m,1
Civan,1,m,1
Claas,1,m,1
Collin,1,m,1
Cornelius,1,m,1
Corrin,1,m,1
Cristiano,1,m,1
Csotne,1,m,1
Dagaz,1,m,1
Dalyan,1,m,1
Daniil,1,m,1
Danil,1,m,1
Dario,1,m,1
Daris,1,m,1
Darius,1,m,1
Davi,1,m,1
Davud,1,m,1
Davyd,1,m,1
Dawid,1,m,1
Deni,1,m,1
Denny,1,m,1
Derek,1,m,1
Devlin,1,m,1
Diego,1,m,1
Dimitar,1,m,1
Diyar,1,m,1
Domin,1,m,1
Dorian,1,m,1
Dorince,1,m,1
Duc,1,m,1
Dylan-Diego,1,m,1
Dương,1,m,1
Ebunoluwa,1,m,1
Ecki,1,m,1
Eddie,1,m,1
Eddy,1,m,1
Edem,1,m,1
Edin,1,m,1
Edmund,1,m,1
Edoghogho,1,m,1
Eeli,1,m,1
Ekaksh,1,m,1
Ekin,1,m,1
Elia,1,m,1
Eliah,1,m,1
Eliel,1,m,1
Elijan,1,m,1
Elin,1,m,1
Elio,1,m,1
Elior,1,m,1
Elrik,1,m,1
Elvin,1,m,1
Elyesa,1,m,1
Emanuele,1,m,1
Emilio-Alexis,1,m,1
Emilio-Jayden,1,m,1
Emilius,1,m,1
Emmett,1,m,1
Emre,1,m,1
Ensar,1,m,1
Ernest,1,m,1
Ervin,1,m,1
Erwin-Ingmar,1,m,1
Eskil,1,m,1
Ethan,1,m,1
Ezra,1,m,1
Faizan,1,m,1
Fatih,1,m,1
Felix-Filou,1,m,1
Fenrir,1,m,1
Ferhat,1,m,1
Feri,1,m,1
Ferris,1,m,1
Fidel,1,m,1
Filippos-Ioannis,1,m,1
Finley-Lucien,1,m,1
Finnian,1,m,1
Fionn,1,m,1
Flynn,1,m,1
Forest,1,m,1
Frederick,1,m,1
Fridolin,1,m,1
Friedemann,1,m,1
Fritz-Kjell,1,m,1
Fynn-Louis,1,m,1
Gabriele,1,m,1
Gael,1,m,1
Gaspard,1,m,1
Gaston,1,m,1
Gent,1,m,1
Georgios,1,m,1
Ghaleb,1,m,1
Ghazi,1,m,1
Gia-Minh,1,m,1
Gian,1,m,1
Gregor,1,m,1
Hadi,1,m,1
Haidar,1,m,1
Halis,1,m,1
Hamdan,1,m,1
Hannes,1,m,1
Hans,1,m,1
Haruki,1,m,1
Harvey,1,m,1
Harvi,1,m,1
Henoch,1,m,1
Hoàng,1,m,1
Hubert,1,m,1
Huy,1,m,1
Hüseyin,1,m,1
Ian,1,m,1
Idris,1,m,1
Ignacy,1,m,1
Ikenna,1,m,1
Ilia,1,m,1
Ilian,1,m,1
Ilias,1,m,1
Ilirian,1,m,1
Iljas,1,m,1
Ilyas-Can,1,m,1
Imad,1,m,1
Iman,1,m,1
Imanullah,1,m,1
Isa,1,m,1
Ishaq,1,m,1
Ismail,1,m,1
Ivan,1,m,1
Izet,1,m,1
Jack,1,m,1
Jaco,1,m,1
Jad,1,m,1
Jake,1,m,1
Jakub,1,m,1
Jalte,1,m,1
Jamie,1,m,1
Jan-Henrik,1,m,1
Janik,1,m,1
Janne,1,m,1
Jannes,1,m,1
Janosch,1,m,1
Janosh,1,m,1
Janu,1,m,1
Jaska,1,m,1
Jaxson,1,m,1
Jay,1,m,1
Jaydon,1,m,1
Jazeb,1,m,1
Jean-Matti,1,m,1
Jenz,1,m,1
Jeremia,1,m,1
Jesper,1,m,1
Jesse,1,m,1
Jimmy,1,m,1
Joah,1,m,1
Johan,1,m,1
Jon,1,m,1
Jonah-Maxim,1,m,1
Jonatan,1,m,1
Jonathán,1,m,1
Jordan,1,m,1
Joschua,1,m,1
Joseph,1,m,1
Josha,1,m,1
Joél,1,m,1
Jude,1,m,1
Jules,1,m,1
Julien,1,m,1
Junis,1,m,1
Juris,1,m,1
Kaami,1,m,1
Kaeto,1,m,1
Kai,1,m,1
Kaio,1,m,1
Kajo,1,m,1
Kaleo,1,m,1
Kallyan,1,m,1
Kalyxx,1,m,1
Karam,1,m,1
Karan,1,m,1
Karik,1,m,1
Karl-Georg,1,m,1
Karl-Heinz,1,m,1
Karl-Ludwig,1,m,1
Kasim,1,m,1
Kaspar,1,m,1
Kasper,1,m,1
Kayo,1,m,1
Kemal,1,m,1
Ken,1,m,1
Kenan,1,m,1
Keon,1,m,1
Khalil,1,m,1
Kim,1,m,1
Kit,1,m,1
Kito,1,m,1
Kiwanji,1,m,1
Kiyan,1,m,1
Kobe,1,m,1
Kolia,1,m,1
Konrad,1,m,1
Kosta,1,m,1
Koto,1,m,1
Kuzma,1,m,1
Kylian,1,m,1
Lainey,1,m,1
Laron,1,m,1
Laurin,1,m,1
Layal,1,m,1
Le,1,m,1
Ledion,1,m,1
Leeuw,1,m,1
Leevin,1,m,1
Lejf,1,m,1
Lemmy,1,m,1
Lennie,1,m,1
Lennis,1,m,1
Leontin,1,m,1
Lev,1,m,1
Levy,1,m,1
León,1,m,1
Lia,1,m,1
Liam-Laif,1,m,1
Lias,1,m,1
Liborio,1,m,1
Liewen,1,m,1
Lijan,1,m,1
Liko,1,m,1
Lionel,1,m,1
Liopold,1,m,1
Lior,1,m,1
Locian,1,m,1
Logan,1,m,1
Lorenzo,1,m,1
Lorian,1,m,1
Lorik,1,m,1
Loris,1,m,1
Lounis,1,m,1
Luan-Amir,1,m,1
Lucian,1,m,1
Lucius,1,m,1
Ludvik,1,m,1
Luiz,1,m,1
Lumin,1,m,1
Lutz,1,m,1
Luàn,1,m,1
Lyo,1,m,1
Léo,1,m,1
Léon,1,m,1
Lönne,1,m,1
Mahir,1,m,1
Mailo-Miles,1,m,1
Maksim,1,m,1
Malik-Hasan,1,m,1
Malino,1,m,1
Mannix,1,m,1
Manuel,1,m,1
Marek,1,m,1
Mario,1,m,1
Maris,1,m,1
Marlo,1,m,1
Marlon-Emilio,1,m,1
Marvin,1,m,1
Mason,1,m,1
Matej,1,m,1
Mateu,1,m,1
Matheo-Flynn,1,m,1
Mathias,1,m,1
Mathis,1,m,1
Matice,1,m,1
Mattia,1,m,1
Matvej,1,m,1
Matvey,1,m,1
Matvii,1,m,1
Matwij,1,m,1
Mayar,1,m,1
Maytie,1,m,1
Mehmet,1,m,1
Meo,1,m,1
Mete,1,m,1
Mica,1,m,1
Micah,1,m,1
Michail,1,m,1
Mihail,1,m,1
Mikail,1,m,1
Miko,1,m,1
Milan-Elió,1,m,1
Milow-Alexander,1,m,1
Mina,1,m,1
Mino,1,m,1
Minou,1,m,1
Mir,1,m,1
Miraç,1,m,1
Mirhat,1,m,1
Miro,1,m,1
Mirza,1,m,1
Misha,1,m,1
Mitja,1,m,1
Mohammed,1,m,1
Moise,1,m,1
Moses,1,m,1
Moss,1,m,1
Mouhamed,1,m,1
Muhammadyasin,1,m,1
Mustafa,1,m,1
Myles,1,m,1
Mátiyász,1,m,1
Nael,1,m,1
Naelo,1,m,1
Nagem,1,m,1
Nali,1,m,1
Nam,1,m,1
Narvik,1,m,1
Natanim,1,m,1
Nate,1,m,1
Nawid,1,m,1
Naél,1,m,1
Naïm,1,m,1
Nehir,1,m,1
Nero,1,m,1
Nhất,1,m,1
Nhật,1,m,1
Niclas,1,m,1
Nicolai,1,m,1
Nicolás,1,m,1
Nik,1,m,1
Nikita,1,m,1
Niko,1,m,1
Nilas,1,m,1
Nilo,1,m,1
Nilus,1,m,1
Nimar,1,m,1
Nio,1,m,1
Noa,1,m,1
Noah-Finnlay,1,m,1
Noam,1,m,1
Noan,1,m,1
Noar,1,m,1
Noemi,1,m,1
Nolan,1,m,1
Norman,1,m,1
Nouri,1,m,1
Noé,1,m,1
Nuga,1,m,1
Oday,1,m,1
Odin,1,m,1
Olav,1,m,1
Oleksandr,1,m,1
Omar,1,m,1
Onno,1,m,1
Orhan,1,m,1
Orkan,1,m,1
Oscar-Dominique,1,m,1
Otilius,1,m,1
Otis,1,m,1
Ozan,1,m,1
Panagiotis,1,m,1
Pau,1,m,1
Peri,1,m,1
Pete-Matteo,1,m,1
Petr,1,m,1
Phan,1,m,1
Phoenix,1,m,1
Poyraz-Ali,1,m,1
Quang,1,m,1
Quentin,1,m,1
Quirin,1,m,1
Raban,1,m,1
Ragnar,1,m,1
Rahfi,1,m,1
Raik,1,m,1
Raja,1,m,1
Ramin,1,m,1
Ramsey,1,m,1
Raphaèl,1,m,1
Rayan,1,m,1
Rayo,1,m,1
Rayyan,1,m,1
Remo,1,m,1
Resül,1,m,1
Riad,1,m,1
Rian,1,m,1
Rico,1,m,1
Riyan,1,m,1
Riyansh,1,m,1
Rizwanullah,1,m,1
Roan,1,m,1
Rohat,1,m,1
Rojat,1,m,1
Roque,1,m,1
Roy,1,m,1
Royken,1,m,1
Rufus,1,m,1
Rul,1,m,1
Ruven,1,m,1
Rémy,1,m,1
Salaar,1,m,1
Sammy,1,m,1
Sanad,1,m,1
Sandro,1,m,1
Santiago,1,m,1
Sergio,1,m,1
Simon,1,m,1
Slawa,1,m,1
Soah,1,m,1
Sol,1,m,1
Soren,1,m,1
Soufian,1,m,1
Stepan,1,m,1
Steven,1,m,1
Subhan,1,m,1
Tai,1,m,1
Taim,1,m,1
Taio,1,m,1
Tajo,1,m,1
Talal,1,m,1
Tamim,1,m,1
Tamo,1,m,1
Tano,1,m,1
Tapio,1,m,1
Tarek,1,m,1
Tau,1,m,1
Tavi,1,m,1
Tayam,1,m,1
Tayo,1,m,1
Theodore,1,m,1
Thilo,1,m,1
Thomá,1,m,1
Thorin,1,m,1
Thái,1,m,1
Théo,1,m,1
Tiago,1,m,1
Timofey,1,m,1
Timon,1,m,1
Timotei,1,m,1
Timur,1,m,1
Timurcan,1,m,1
Timuçin,1,m,1
Tjelle,1,m,1
Tommy,1,m,1
Tristan,1,m,1
Trần,1,m,1
Tyam,1,m,1
Tyon,1,m,1
Tyson,1,m,1
Tytus,1,m,1
Unik,1,m,1
Uraz,1,m,1
Usman,1,m,1
Valerian,1,m,1
Valerio,1,m,1
Veli,1,m,1
Verkia,1,m,1
Victor,1,m,1
Vigo,1,m,1
Vin,1,m,1
Vitali,1,m,1
Vladislav,1,m,1
Vo,1,m,1
Văn,1,m,1
Vư,1,m,1
Walid-Hassan,1,m,1
Wanja,1,m,1
Wilhelm,1,m,1
Willem,1,m,1
Win,1,m,1
Wolfgang,1,m,1
Wren,1,m,1
Wunibert,1,m,1
Wyn,1,m,1
Xaver,1,m,1
Yacine-Malik,1,m,1
Yaman,1,m,1
Yaqub,1,m,1
Yaro,1,m,1
Yaron,1,m,1
Yassin-Nevio,1,m,1
Yassin,1,m,1
Yaw,1,m,1
Yehya,1,m,1
Yigit,1,m,1
Yiğit,1,m,1
Yona,1,m,1
Yonas,1,m,1
Yoram,1,m,1
Yorin,1,m,1
Yousef,1,m,1
Youssuf,1,m,1
Yuli,1,m,1
Yunes,1,m,1
Yunus,1,m,1
Yuto,1,m,1
Yvar,1,m,1
Zac,1,m,1
Zahar,1,m,1
Zaid,1,m,1
Zakariya,1,m,1
Zayyan,1,m,1
Zephir,1,m,1
Zeyd,1,m,1
Zion,1,m,1
Zubery,1,m,1
Çınar,1,m,1
Émile,1,m,1
Ömer,1,m,1
Đinh,1,m,1
Đăng,1,m,1
Abdullah,1,w,2
Abena,1,w,2
Agata,1,w,2
Aileen,1,w,2
Akoto,1,w,2
Akramovna,1,w,2
Alaa,1,w,2
Albertine,1,w,2
Alex,1,w,2
Ali,1,w,2
Alicia,1,w,2
Alix,1,w,2
Almerinda,1,w,2
Althea,1,w,2
Alya,1,w,2
Amaia,1,w,2
Amaja,1,w,2
Amalia,1,w,2
Amalie,1,w,2
Amanda,1,w,2
Amaya,1,w,2
Amea,1,w,2
Amelia,1,w,2
Amina,1,w,2
Anatol'evna,1,w,2
Andrea,1,w,2
Andreevna,1,w,2
Angelika,1,w,2
Ann-Marie,1,w,2
Ann,1,w,2
Annabelle,1,w,2
Annelie,1,w,2
Annette,1,w,2
Annika,1,w,2
Anoushka,1,w,2
Anrike,1,w,2
Antonovna,1,w,2
Ariella,1,w,2
Artemis,1,w,2
Artemìvna,1,w,2
Arturovna,1,w,2
Arwen,1,w,2
Aslanovna,1,w,2
Asta,1,w,2
Asya,1,w,2
Augustine,1,w,2
Aureli,1,w,2
Aurelia,1,w,2
Avelina,1,w,2
Awan,1,w,2
Ayla,1,w,2
Azra,1,w,2
Babett,1,w,2
Bang,1,w,2
Begaiym,1,w,2
Beyza,1,w,2
Bilquees,1,w,2
Birgit,1,w,2
Breeanna,1,w,2
Caitlyn,1,w,2
Camilla,1,w,2
Camille,1,w,2
Carina,1,w,2
Carly,1,w,2
Carmen,1,w,2
Caroline,1,w,2
Casey,1,w,2
Cat,1,w,2
Celestine,1,w,2
Chaell,1,w,2
Chalyn,1,w,2
Charlie,1,w,2
Charlott,1,w,2
Charlotta,1,w,2
Chau,1,w,2
Chen,1,w,2
Chimdaalu,1,w,2
Chizaram,1,w,2
Chloé,1,w,2
Christiane,1,w,2
Christin,1,w,2
Cinta,1,w,2
Clara,1,w,2
Coco,1,w,2
Colette,1,w,2
Cécile,1,w,2
Dajan,1,w,2
Daniyarkyzy,1,w,2
Dilan,1,w,2
Dilay,1,w,2
Diyanova,1,w,2
Diễm,1,w,2
Djiminga,1,w,2
Dmitrivna,1,w,2
Dongmo,1,w,2
Doreen,1,w,2
Doris,1,w,2
Dorota,1,w,2
Dramé,1,w,2
Dzejla,1,w,2
Dương,1,w,2
Ecrin,1,w,2
Edda,1,w,2
Eden,1,w,2
Editha,1,w,2
Eena,1,w,2
Elaine,1,w,2
Eleonora,1,w,2
Elfie,1,w,2
Elidi,1,w,2
Elif,1,w,2
Elin,1,w,2
Ellen,1,w,2
Eloise,1,w,2
Elva,1,w,2
Elwire,1,w,2
Emillia,1,w,2
Emmy,1,w,2
Erika,1,w,2
Ernestine,1,w,2
Esmé,1,w,2
Evelin,1,w,2
Eveline,1,w,2
Evgenia,1,w,2
Ewaoluwa,1,w,2
Fabienne,1,w,2
Fabiola,1,w,2
Fan,1,w,2
Fatema,1,w,2
Fati,1,w,2
Fatma,1,w,2
Felice,1,w,2
Felicitas,1,w,2
Felina,1,w,2
Felize,1,w,2
Feodora,1,w,2
Ferkhondah,1,w,2
Fey,1,w,2
Fiene,1,w,2
Filomena,1,w,2
Filumena,1,w,2
Fiona,1,w,2
Firenze,1,w,2
Florence,1,w,2
Franka,1,w,2
Frederika,1,w,2
Frederike,1,w,2
Frencine,1,w,2
Frida-Lucia,1,w,2
Frida,1,w,2
Fridolina,1,w,2
Gabriele,1,w,2
Georgia,1,w,2
Gerda,1,w,2
Ghide,1,w,2
Glibovna,1,w,2
Grazia,1,w,2
Gretel,1,w,2
Gureum,1,w,2
Hana,1,w,2
Hania,1,w,2
Hannelore,1,w,2
Hanzi,1,w,2
Havva,1,w,2
Hayal,1,w,2
Hazal,1,w,2
Heidrun,1,w,2
Helen,1,w,2
Helvi,1,w,2
Hermina,1,w,2
Hermine,1,w,2
Herta,1,w,2
Hilde,1,w,2
Holly,1,w,2
Hoài,1,w,2
Hyusein,1,w,2
Hân,1,w,2
Hümeyra,1,w,2
Ibrahim,1,w,2
Ifeoluwa,1,w,2
Inaya,1,w,2
Inesa,1,w,2
Ingrid,1,w,2
Irma,1,w,2
Irmgard,1,w,2
Isabel,1,w,2
Isabell,1,w,2
Isabelle,1,w,2
Isatu,1,w,2
Isla,1,w,2
Jada,1,w,2
Jaime,1,w,2
Janett,1,w,2
Janika,1,w,2
Jasmina,1,w,2
Jasna,1,w,2
Jaylin,1,w,2
Jedi,1,w,2
Jelica,1,w,2
Jin,1,w,2
Jodelle,1,w,2
Jolie,1,w,2
Jolien,1,w,2
Joline,1,w,2
Josefin,1,w,2
Jua,1,w,2
Juli-Ann,1,w,2
Juliana,1,w,2
Julienne,1,w,2
July,1,w,2
June,1,w,2
Jutta,1,w,2
Kamilia,1,w,2
Kapseu,1,w,2
Kari,1,w,2
Karin,1,w,2
Kataleya,1,w,2
Katarina,1,w,2
Kathrin,1,w,2
Kaur,1,w,2
Kekeli,1,w,2
Kendra,1,w,2
Khalat,1,w,2
Kiara,1,w,2
Kira,1,w,2
Kiều,1,w,2
Klara,1,w,2
Konstanze,1,w,2
Korotoum,1,w,2
Kristeva,1,w,2
La'ren,1,w,2
Lauren,1,w,2
Lene,1,w,2
Leonora,1,w,2
Leonore,1,w,2
Leopoldine,1,w,2
Letícia,1,w,2
Levia,1,w,2
Leya,1,w,2
Li,1,w,2
Liana,1,w,2
Lianne,1,w,2
Liese,1,w,2
Lika,1,w,2
Lilia,1,w,2
Liliana,1,w,2
Lilith,1,w,2
Lilliana,1,w,2
Lilly,1,w,2
Lilo,1,w,2
Lilou,1,w,2
Lilu,1,w,2
Lily,1,w,2
Lin,1,w,2
Lina,1,w,2
Linda,1,w,2
Linnéa,1,w,2
Liv,1,w,2
Liviana,1,w,2
Liya,1,w,2
Liyah,1,w,2
Loona,1,w,2
Lore,1,w,2
Lorelei,1,w,2
Lorîn,1,w,2
Louice,1,w,2
Love,1,w,2
Lovi,1,w,2
Lucía,1,w,2
Lumi,1,w,2
Luzia,1,w,2
Ly,1,w,2
Lynn,1,w,2
Lyra,1,w,2
Lys,1,w,2
Lörchen,1,w,2
Mae,1,w,2
Magdalene,1,w,2
Mailen,1,w,2
Maja,1,w,2
Majella,1,w,2
Makaela,1,w,2
Maksymìvna,1,w,2
Malena,1,w,2
Malin,1,w,2
Malis,1,w,2
Malu,1,w,2
Mandip,1,w,2
Marceline,1,w,2
Mareike,1,w,2
Marga,1,w,2
Margaretha,1,w,2
Margret,1,w,2
Mariam,1,w,2
Marie-Christine,1,w,2
Mariella,1,w,2
Marilyn,1,w,2
Marina,1,w,2
Marinette,1,w,2
Marion,1,w,2
Marita,1,w,2
Marla,1,w,2
Marlene,1,w,2
Marliese,1,w,2
Marlis,1,w,2
Marnie,1,w,2
Marta,1,w,2
Martina,1,w,2
Marvel,1,w,2
Mary,1,w,2
Marí,1,w,2
Matron,1,w,2
Matylda,1,w,2
Mavi,1,w,2
Mavie,1,w,2
May,1,w,2
Maya,1,w,2
Maylin,1,w,2
Mayowa,1,w,2
Maât,1,w,2
Mehmed,1,w,2
Melia,1,w,2
Melina,1,w,2
Melodie,1,w,2
Merel,1,w,2
Merle,1,w,2
Meta,1,w,2
Michal,1,w,2
Michelle,1,w,2
Mihajlovna,1,w,2
Mika,1,w,2
Mila,1,w,2
Milayne,1,w,2
Milena,1,w,2
Milla,1,w,2
Mira,1,w,2
Miriam,1,w,2
Mirjam,1,w,2
Mitia,1,w,2
Mitzi,1,w,2
Mohammed,1,w,2
Moira,1,w,2
Mona,1,w,2
Monique,1,w,2
Morena,1,w,2
Mun,1,w,2
Mykhailìvna,1,w,2
Nadeshda,1,w,2
Naima,1,w,2
Nancy,1,w,2
Naria,1,w,2
Naween,1,w,2
Naz,1,w,2
Nele,1,w,2
Ngọc,1,w,2
