anzahl;vorname;geschlecht;position
2;Abdullah;m;1
2;Adnan;m;1
2;Aiden;m;1
2;Amin;m;1
2;Anes;m;1
2;Anthony;m;1
2;Ares;m;1
2;Atlas;m;1
2;Bruno;m;1
2;Christian;m;1
2;Elian;m;1
2;Elliot;m;1
2;Elvis;m;1
2;Emad;m;1
2;Emin;m;1
2;Emir;m;1
2;Firas;m;1
2;Gregor;m;1
2;Hendrik;m;1
2;Henning;m;1
2;Hoàng;m;1
2;Hugo;m;1
2;Jack;m;1
2;Jamal;m;1
2;Jamil;m;1
2;Janne;m;1
2;Jannik;m;1
2;Jayden;m;1
2;Joey;m;1
2;Johnny;m;1
2;Jona;m;1
2;Joris;m;1
2;Juri;m;1
2;Jusuf;m;1
2;Kai;m;1
2;Khaled;m;1
2;Leonid;m;1
2;Leopold;m;1
2;Levin;m;1
2;Lian;m;1
2;Link;m;1
2;Lino;m;1
2;Lion;m;1
2;Louie;m;1
2;Magnus;m;1
2;Marco;m;1
2;Martin;m;1
2;Mattis;m;1
2;Mikhail;m;1
2;Muhammad;m;1
2;Musa;m;1
2;Nael;m;1
2;Nelio;m;1
2;Noel;m;1
2;Omar;m;1
2;Oscar;m;1
2;Ragnar;m;1
2;Rayan;m;1
2;Samir;m;1
2;Santiago;m;1
2;Taim;m;1
2;Tammo;m;1
2;Thomas;m;1
2;Thore;m;1
2;Till;m;1
2;Timur;m;1
2;Vadim;m;1
2;Viktor;m;1
2;William;m;1
2;Wim;m;1
2;Yahya;m;1
2;Yazan;m;1
2;Alina;w;2
2;Amira;w;2
2;Anais;w;2
2;Andrea;w;2
2;Annemarie;w;2
2;Brigitte;w;2
2;Charlott;w;2
2;Christin;w;2
2;Christina;w;2
2;Elaine;w;2
2;Elfriede;w;2
2;Eliana;w;2
2;Elise;w;2
2;Ella;w;2
2;Ellen;w;2
2;Elli;w;2
2;Emilie;w;2
2;Emma;w;2
2;Evelyn;w;2
2;Fiona;w;2
2;Fritzi;w;2
2;Grace;w;2
2;Helene;w;2
2;Helga;w;2
2;Ilse;w;2
2;Jessica;w;2
2;Joline;w;2
2;Lorelai;w;2
2;Louisa;w;2
2;Lucia;w;2
2;Lynn;w;2
2;Mai;w;2
2;Malina;w;2
2;Milou;w;2
2;Nancy;w;2
2;Natalie;w;2
2;Nhi;w;2
2;Pauline;w;2
2;Rebecca;w;2
2;Sofie;w;2
2;Stefania;w;2
2;Thy;w;2
2;Đan;w;2
2;Abbas;m;2
2;Aisosa;m;2
2;Alejandro;m;2
2;Alessio;m;2
2;Andreas;m;2
2;Bela;m;2
2;Ben;m;2
2;Bernd;m;2
2;Bruno;m;2
2;Christian;m;2
2;Dennis;m;2
2;Emanuel;m;2
2;Felix;m;2
2;Fiete;m;2
2;Fritz;m;2
2;Gabriel;m;2
2;Henri;m;2
2;Ismail;m;2
2;Jakob;m;2
2;Jan;m;2
2;Jayden;m;2
2;Johannes;m;2
2;John;m;2
2;Jonathan;m;2
2;Josef;m;2
2;Julien;m;2
2;Justus;m;2
2;Kilian;m;2
2;Klaas;m;2
2;Konrad;m;2
2;Leonard;m;2
2;Leopold;m;2
2;Levi;m;2
2;Levin;m;2
2;Logan;m;2
2;Lucas;m;2
2;Maik;m;2
2;Marcus;m;2
2;Matteo;m;2
2;Maurice;m;2
2;Merlin;m;2
2;Mohammad;m;2
2;Nathan;m;2
2;Oliver;m;2
2;Patrick;m;2
2;Robert;m;2
2;Stephan;m;2
2;Thore;m;2
2;Umut;m;2
2;Auguste;w;3
2;Erika;w;3
2;Marie;w;3
2;Ursula;w;3
2;Christian;m;3
2;Michael;m;3
2;Nepomuk;m;3
2;Paul;m;3
1;Abbygail;w;1
1;Ada;w;1
1;Adela;w;1
1;Adelle;w;1
1;Adila;w;1
1;Adna;w;1
1;Adriana;w;1
1;Adélie;w;1
1;Agnes;w;1
1;Aileen;w;1
1;Ainoa;w;1
1;Aisha;w;1
1;Aiša;w;1
1;Ajlin;w;1
1;Ajra;w;1
1;Akosua;w;1
1;Alba;w;1
1;Alejna;w;1
1;Alesya;w;1
1;Alexis;w;1
1;Aleyna;w;1
1;Aliba;w;1
1;Alica;w;1
1;Alicia;w;1
1;Alissia;w;1
1;Aliya;w;1
1;Aliyah;w;1
1;Alsia;w;1
1;Amaya;w;1
1;Amber;w;1
1;Amelie-Josefine;w;1
1;Amelie-Maylin;w;1
1;Amely;w;1
1;Amy;w;1
1;Anaysa-Francesca;w;1
1;Andrea-Sefora;w;1
1;Angelina;w;1
1;Anh;w;1
1;Ani;w;1
1;Anika;w;1
1;Anisa;w;1
1;Anisia;w;1
1;Anita;w;1
1;Anjelina;w;1
1;Anju;w;1
1;Annabell;w;1
1;Annabella;w;1
1;Annahita;w;1
1;Anneliese;w;1
1;Anni-Sophie;w;1
1;Annie;w;1
1;Annika;w;1
1;Apolonia;w;1
1;Ariana;w;1
1;Arijana-Olgica;w;1
1;Arije;w;1
1;Arin;w;1
1;Arina;w;1
1;Armanda;w;1
1;Arsiema;w;1
1;Ashley;w;1
1;Asja;w;1
1;Asra;w;1
1;Assil;w;1
1;Asta;w;1
1;Auri;w;1
1;Ayana;w;1
1;Ayane;w;1
1;Ayat;w;1
1;Aysel-Mira;w;1
1;Aysima;w;1
1;Azul;w;1
1;Azzurra;w;1
1;Bahar;w;1
1;Bea;w;1
1;Bella;w;1
1;Bianca;w;1
1;Billie-Eve;w;1
1;Bonfire;w;1
1;Brenda;w;1
1;Bruna;w;1
1;Bảo;w;1
1;Caitlyn;w;1
1;Camelia;w;1
1;Carina;w;1
1;Carla;w;1
1;Carmen;w;1
1;Carolina;w;1
1;Cassy;w;1
1;Catalina;w;1
1;Cateleya;w;1
1;Celestin;w;1
1;Celia;w;1
1;Celine;w;1
1;Chana;w;1
1;Chantal;w;1
1;Chayeene;w;1
1;Chelsea-Cosima;w;1
1;Chloe;w;1
1;Clea;w;1
1;Coco;w;1
1;Dalila;w;1
1;Daliya;w;1
1;Darla;w;1
1;Debrianna;w;1
1;Deque;w;1
1;Derya;w;1
1;Diana;w;1
1;Dicle;w;1
1;Dilay;w;1
1;Dilda;w;1
1;Dorothea;w;1
1;Dorothee;w;1
1;Dounia;w;1
1;Dženana;w;1
1;Edith;w;1
1;Efie;w;1
1;Ekaterina;w;1
1;Elaina;w;1
1;Elaine;w;1
1;Eleanor;w;1
1;Eleni;w;1
1;Eleyna;w;1
1;Elhana;w;1
1;Elida;w;1
1;Elin;w;1
1;Eline;w;1
1;Elinor;w;1
1;Elisavet;w;1
1;Elisha;w;1
1;Ella-Adelina;w;1
1;Elleny;w;1
1;Elli;w;1
1;Elma;w;1
1;Elvira;w;1
1;Elyna;w;1
1;Elythia;w;1
1;Emanuela;w;1
1;Emberly-Sophie;w;1
1;Emish;w;1
1;Emmanuela;w;1
1;Emmi;w;1
1;Enie;w;1
1;Enna;w;1
1;Erica;w;1
1;Erna;w;1
1;Esila;w;1
1;Esraa;w;1
1;Estell;w;1
1;Estelle;w;1
1;Etna;w;1
1;Evelina;w;1
1;Eveline;w;1
1;Ewa;w;1
1;Faina;w;1
1;Farida;w;1
1;Fayola;w;1
1;Felicitas;w;1
1;Felin;w;1
1;Felina;w;1
1;Felipa;w;1
1;Felishia;w;1
1;Fenja-Marie;w;1
1;Feora;w;1
1;Fernanda;w;1
1;Fibie;w;1
1;Fijona;w;1
1;Filine;w;1
1;Filomena;w;1
1;Finya;w;1
1;Fiona;w;1
1;Flor;w;1
1;Florentina;w;1
1;Freya;w;1
1;Freydis;w;1
1;Friederike;w;1
1;Fritza;w;1
1;Fritzi;w;1
1;Gemma;w;1
1;Gena;w;1
1;Genevieve-Cheri;w;1
1;Gia;w;1
1;Gida;w;1
1;Gina;w;1
1;Giulia;w;1
1;Gloria;w;1
1;Greta;w;1
1;Haily;w;1
1;Haley;w;1
1;Hanasa;w;1
1;Hanka;w;1
1;Hava;w;1
1;Haylie;w;1
1;Hayriye;w;1
1;Heavenly;w;1
1;Heda;w;1
1;Hedi;w;1
1;Helen;w;1
1;Helez;w;1
1;Helin;w;1
1;Hella;w;1
1;Helvi;w;1
1;Hemlè;w;1
1;Henriette;w;1
1;Hera;w;1
1;Hevin;w;1
1;Hewi;w;1
1;Hilda;w;1
1;Hillit;w;1
1;Hira;w;1
1;Hoang;w;1
1;Holly;w;1
1;Hope;w;1
1;Iasmina;w;1
1;Ihsaan;w;1
1;Ikhra;w;1
1;Ilaf;w;1
1;Iliana;w;1
1;Ilona;w;1
1;Ilvie;w;1
1;Imani;w;1
1;Indira;w;1
1;Irha;w;1
1;Isabel;w;1
1;Isabelle;w;1
1;Iva;w;1
1;Izabella-Andreea;w;1
1;Jaina;w;1
1;Jamie;w;1
1;Jana;w;1
1;Janaya;w;1
1;Janet;w;1
1;Janne;w;1
1;Jara;w;1
1;Jasmina;w;1
1;Jasna;w;1
1;Jayde;w;1
1;Jenna-Sophia;w;1
1;Jennifer;w;1
1;Jessica;w;1
1;Jeyla;w;1
1;Joana;w;1
1;Joleen;w;1
1;Jolie;w;1
1;Joline-Celine;w;1
1;Josefine;w;1
1;Josephina;w;1
1;Joy;w;1
1;Joyline;w;1
1;Judith;w;1
1;Jukouo;w;1
1;Julika;w;1
1;Juno;w;1
1;Jusra;w;1
1;Justina;w;1
1;Jördis;w;1
1;Kadidjatou;w;1
1;Kamar;w;1
1;Katalina;w;1
1;Kathy;w;1
1;Kaya;w;1
1;Khadijah;w;1
1;Kiana-Emily;w;1
1;Kimberly;w;1
1;Klara;w;1
1;Klea;w;1
1;Klejsa;w;1
1;Ksenia;w;1
1;Lama;w;1
1;Lamar;w;1
1;Laren;w;1
1;Larin;w;1
1;Larissa;w;1
1;Laureen;w;1
1;Layan;w;1
1;Layla;w;1
1;Le;w;1
1;Lea-Marie;w;1
1;Leah;w;1
1;Leandra;w;1
1;Lene;w;1
1;Lenie;w;1
1;Leona;w;1
1;Leoni;w;1
1;Leonora;w;1
1;Leonore;w;1
1;Leontina;w;1
1;Liana;w;1
1;Lijana;w;1
1;Lila;w;1
1;Lilian;w;1
1;Lille;w;1
1;Lilwen;w;1
1;Limar;w;1
1;Lin;w;1
1;Linnea;w;1
1;Lisanne;w;1
1;Liv;w;1
1;Lolia;w;1
1;Loredana;w;1
1;Lorena;w;1
1;Lori;w;1
1;Louisa;w;1
1;Lovely;w;1
1;Lovis;w;1
1;Loya;w;1
1;Lucienne;w;1
1;Luise;w;1
1;Lulia;w;1
1;Lusi;w;1
1;Lusin;w;1
1;Lya;w;1
1;Lyzel;w;1
1;Léa;w;1
1;Lê;w;1
1;Lóa;w;1
1;Mabell;w;1
1;Macie;w;1
1;Maedy;w;1
1;Maelia;w;1
1;Magdalane;w;1
1;Magdalena;w;1
1;Maha;w;1
1;Mahsa;w;1
1;Maila;w;1
1;Mailin-Anastasiya;w;1
1;Maimouna;w;1
1;Maisie;w;1
1;Majula;w;1
1;Malaak;w;1
1;Malaika;w;1
1;Malea-Sophie;w;1
1;Malene;w;1
1;Maleya;w;1
1;Mali;w;1
1;Malou;w;1
1;Mam;w;1
1;Manal;w;1
1;Manela;w;1
1;Marcelina;w;1
1;Margaux;w;1
1;Margherita;w;1
1;Mariami;w;1
1;Mariana;w;1
1;Maribell;w;1
1;Mariell;w;1
1;Marielle;w;1
1;Marilyn;w;1
1;Marina;w;1
1;Marlena;w;1
1;Marlene-Marie;w;1
1;Marlie;w;1
1;Marta;w;1
1;Mary;w;1
1;Maryam;w;1
1;Massa;w;1
1;Masza;w;1
1;Mavie;w;1
1;Maxima;w;1
1;Maya-Elena;w;1
1;Mayla;w;1
1;Mayleen;w;1
1;Maša;w;1
1;Meda;w;1
1;Medina;w;1
1;Melea-Melain;w;1
1;Meliha;w;1
1;Melis;w;1
1;Meliyah;w;1
1;Mellory;w;1
1;Mercy-Grace;w;1
1;Merjem;w;1
1;Mersana;w;1
1;Mia-Marie;w;1
1;Miki;w;1
1;Mila-Sue;w;1
1;Milada;w;1
1;Milou;w;1
1;Mirabel;w;1
1;Mirabell;w;1
1;Miranda;w;1
1;Mirela;w;1
1;Miriam;w;1
1;Miryam;w;1
1;Misgin;w;1
1;Mizgin;w;1
1;Mjalta;w;1
1;Mohana;w;1
1;Mojda;w;1
1;Mona;w;1
1;Montse;w;1
1;Myra;w;1
1;Myziam;w;1
1;Mäelys;w;1
1;Nadja;w;1
1;Naemi;w;1
1;Nahla;w;1
1;Nala;w;1
1;Nalin;w;1
1;Naomi;w;1
1;Nare;w;1
1;Natalia;w;1
1;Natascha;w;1
1;Nehir;w;1
1;Nejma;w;1
1;Nethra;w;1
1;Neyla;w;1
1;Nguyen;w;1
1;Nia;w;1
1;Nicole;w;1
1;Nicoleta;w;1
1;Nicoletta;w;1
1;Nidhura;w;1
1;Nijme;w;1
1;Nijoswi;w;1
1;Nika-Samantha;w;1
1;Nikola;w;1
1;Noelia;w;1
1;Noga;w;1
1;Nola;w;1
1;Noor-Jana;w;1
1;Nour;w;1
1;Noura;w;1
1;Nova;w;1
1;Novin;w;1
1;Noémie;w;1
1;Nura;w;1
1;Nuria;w;1
1;Nusmira;w;1
1;Oliv;w;1
1;Oluwadarasimi;w;1
1;Pel;w;1
1;Penelope;w;1
1;Perla;w;1
1;Phine;w;1
1;Quinn;w;1
1;Rahel;w;1
1;Raisa;w;1
1;Raya;w;1
1;Rayan;w;1
1;Reina;w;1
1;Rena;w;1
1;Ria;w;1
1;Riley-Lu;w;1
1;Riley;w;1
1;Rima;w;1
1;Rita;w;1
1;Rojda;w;1
1;Ronja;w;1
1;Ruby;w;1
1;Runa;w;1
1;Rylie;w;1
1;Saadet;w;1
1;Sabrina;w;1
1;Sadja;w;1
1;Safiya;w;1
1;Sahar;w;1
1;Salan;w;1
1;Saly;w;1
1;Sammy;w;1
1;Sandy;w;1
1;Sara;w;1
1;Sarah-Linn;w;1
1;Scarlett;w;1
1;Scottie;w;1
1;Sedra;w;1
1;Sela;w;1
1;Selin;w;1
1;Selina;w;1
1;Senna;w;1
1;Shaimaa;w;1
1;Shams;w;1
1;Shenay;w;1
1;Siara;w;1
1;Sienna;w;1
1;Sihana;w;1
1;Sila;w;1
1;Silvia;w;1
1;Sirantou;w;1
1;Skadi;w;1
1;Skylar;w;1
1;Soey;w;1
1;Sofi;w;1
1;Sofia;w;1
1;Sofie;w;1
1;Soley;w;1
1;Sonali;w;1
1;Stacy;w;1
1;Stefania;w;1
1;Stella-Jade;w;1
1;Sunny;w;1
1;Sureya;w;1
1;Svetlana;w;1
1;Tadea;w;1
1;Tamea;w;1
1;Tamina;w;1
1;Taqoaa;w;1
1;Tea-Glory;w;1
1;Teodora;w;1
1;Tessa-Mia;w;1
1;Tessa;w;1
1;Teynara;w;1
1;Thalea;w;1
1;Thia;w;1
1;Toni;w;1
1;Tovia;w;1
1;Troja;w;1
1;Tsyon;w;1
1;Ula;w;1
1;Uma;w;1
1;Unai;w;1
1;Uyển;w;1
1;Vaiana-Zaklina;w;1
1;Vanessa;w;1
1;Viana;w;1
1;Victoria;w;1
1;Viola;w;1
1;Vittoria;w;1
1;Wanda;w;1
1;Winifred;w;1
1;Wolke;w;1
1;Xenia;w;1
1;Yana;w;1
1;Yaqut;w;1
1;Yara;w;1
1;Yassna;w;1
1;Yrel;w;1
1;Yusra;w;1
1;Zagorka;w;1
1;Zarifa;w;1
1;Zeenat;w;1
1;Zejneb;w;1
1;Zelda;w;1
1;Zeynep;w;1
1;Zita;w;1
1;Zohal;w;1
1;Zora;w;1
1;Zumreta;w;1
1;Zuzanna;w;1
1;Aarif;m;1
1;Abas;m;1
1;Abd;m;1
1;Abdoulaye;m;1
1;Abduallah;m;1
1;Abdulla;m;1
1;Abubakr;m;1
1;Adem;m;1
1;Ahmad;m;1
1;Aiham;m;1
1;Akraman;m;1
1;Albert;m;1
1;Alejandro;m;1
1;Alexandre;m;1
1;Aliasgar;m;1
1;Alim;m;1
1;Amar;m;1
1;Amelio;m;1
1;Amen;m;1
1;Amjad;m;1
1;Ammar;m;1
1;Amr;m;1
1;Andjelo;m;1
1;Ando;m;1
1;Ansi;m;1
1;Ante;m;1
1;Antoni;m;1
1;Anxo;m;1
1;Ardian;m;1
1;Ares-Leonardo;m;1
1;Arin;m;1
1;Aris;m;1
1;Aristoteles;m;1
1;Armin;m;1
1;Arnim;m;1
1;Arno;m;1
1;Aron;m;1
1;Arsean;m;1
1;Artiom;m;1
1;Arved;m;1
1;Aryan;m;1
1;Aseel;m;1
1;Askin;m;1
1;Athanasios;m;1
1;August;m;1
1;Aurelius;m;1
1;Avyukt;m;1
1;Ayden;m;1
1;Ayyub;m;1
1;Azad;m;1
1;Azer;m;1
1;Basit;m;1
1;Baysangur;m;1
1;Ben-Milo;m;1
1;Bent;m;1
1;Bjarke;m;1
1;Björn;m;1
1;Boaz;m;1
1;Bosco;m;1
1;Brian;m;1
1;Caetano;m;1
1;Caleb;m;1
1;Calle;m;1
1;Can;m;1
1;Carimo-Tobias;m;1
1;Carl;m;1
1;Carlos;m;1
1;Castiel;m;1
1;Cay;m;1
1;Charles;m;1
1;Charly;m;1
1;Chris;m;1
1;Ciwan;m;1
1;Clark;m;1
1;Clemens;m;1
1;Cody;m;1
1;Colin;m;1
1;Collin;m;1
1;Connor;m;1
1;Constantin-Chayton;m;1
1;Constantin;m;1
1;Corbin;m;1
1;Daiki;m;1
1;Damjan;m;1
1;Dante;m;1
1;Davie;m;1
1;Davis;m;1
1;Davit;m;1
1;Dawit;m;1
1;Demian;m;1
1;Dennis;m;1
1;Destiny;m;1
1;Dhruva;m;1
1;Diego;m;1
1;Dimitri;m;1
1;Dimitrios;m;1
1;Dioklen;m;1
1;Dobrica;m;1
1;Drion;m;1
1;Duc;m;1
1;Dzemil;m;1
1;Eddie;m;1
1;Edgar;m;1
1;Edon;m;1
1;Eduard;m;1
1;Ehssan;m;1
1;Eilan;m;1
1;Elay;m;1
1;Eli;m;1
1;Elijah;m;1
1;Eluney;m;1
1;Elyas;m;1
1;Elyjah;m;1
1;Emannuel;m;1
1;Emanuel;m;1
1;Emilian;m;1
1;Emmanuel;m;1
1;Enes;m;1
1;Enis;m;1
1;Enosch;m;1
1;Enrico;m;1
1;Ensar;m;1
1;Enzo;m;1
1;Erdal;m;1
1;Eriāns;m;1
1;Ernst;m;1
1;Erwin;m;1
1;Eskil;m;1
1;Esra;m;1
1;Ethan;m;1
1;Eymen;m;1
1;Ezechiel;m;1
1;Ezekiel;m;1
1;Fabian-Alexander;m;1
1;Fahd;m;1
1;Fardos;m;1
1;Fatlum;m;1
1;Felian;m;1
1;Feodor;m;1
1;Filip;m;1
1;Findus;m;1
1;Finlay;m;1
1;Finn-Luca;m;1
1;Finnick;m;1
1;Finnley;m;1
1;Fionn;m;1
1;Florens;m;1
1;Francisco;m;1
1;Franz;m;1
1;Frederic;m;1
1;Frerik;m;1
1;Frido;m;1
1;Fridolin;m;1
1;Fritz;m;1
1;Fynn-Luca;m;1
1;Gabriel;m;1
1;Gedeon;m;1
1;German;m;1
1;Gheorghe;m;1
1;Gino-Angelo;m;1
1;Glenn;m;1
1;Gordon;m;1
1;Hadi;m;1
1;Hamish;m;1
1;Hanning;m;1
1;Harry;m;1
1;Harun;m;1
1;Hasan;m;1
1;Hasin;m;1
1;Hauke;m;1
1;Haydar;m;1
1;Hayyan;m;1
1;Hektor;m;1
1;Hendrick;m;1
1;Henrik;m;1
1;Herakles;m;1
1;Hisham;m;1
1;Hoang;m;1
1;Hossein;m;1
1;Huseyn;m;1
1;Hóang;m;1
1;Iacov-Ezechel;m;1
1;Iain;m;1
1;Ianis;m;1
1;Ifrim;m;1
1;Ilian;m;1
1;Ilias-Edijs;m;1
1;Iliyan;m;1
1;Ilja;m;1
1;Iljas;m;1
